"","LC","YEAR","BIOME","T_MAPCODE","km2"
"3871","notnat",2018,"Fynbos","FFq3",18.0656
"3872","notnat",2018,"Fynbos","FFq4",6.4288
"3873","notnat",2018,"Fynbos","FFq5",0.4392
"3874","notnat",2018,"Fynbos","FFq6",13.5964
"3875","notnat",2018,"Fynbos","FFs1",212.2552
"3876","notnat",2018,"Fynbos","FFs10",40.9764
"3877","notnat",2018,"Fynbos","FFs11",149.2308
"3878","notnat",2018,"Fynbos","FFs12",127.22
"3879","notnat",2018,"Fynbos","FFs13",10.4624
"3880","notnat",2018,"Fynbos","FFs14",25.4092
"3881","notnat",2018,"Fynbos","FFs15",86.3516
"3882","notnat",2018,"Fynbos","FFs16",41.4016
"3883","notnat",2018,"Fynbos","FFs17",7.0796
"3884","notnat",2018,"Fynbos","FFs18",145.346
"3885","notnat",2018,"Fynbos","FFs19",518.1984
"3886","notnat",2018,"Fynbos","FFs2",395.3536
"3887","notnat",2018,"Fynbos","FFs20",722.808
"3888","notnat",2018,"Fynbos","FFs21",0.2536
"3889","notnat",2018,"Fynbos","FFs22",2.9104
"3890","notnat",2018,"Fynbos","FFs23",5.8388
"3891","notnat",2018,"Fynbos","FFs24",2.2576
"3892","notnat",2018,"Fynbos","FFs25",1.6192
"3893","notnat",2018,"Fynbos","FFs26",16.9504
"3894","notnat",2018,"Fynbos","FFs27",238.8044
"3895","notnat",2018,"Fynbos","FFs28",348.794
"3896","notnat",2018,"Fynbos","FFs29",200.9656
"3897","notnat",2018,"Fynbos","FFs3",28.0788
"3898","notnat",2018,"Fynbos","FFs30",0.034
"3899","notnat",2018,"Fynbos","FFs31",0.0068
"3900","notnat",2018,"Fynbos","FFs32",187.5068
"3901","notnat",2018,"Fynbos","FFs4",285.1204
"3902","notnat",2018,"Fynbos","FFs5",84.01
"3903","notnat",2018,"Fynbos","FFs6",51.2416
"3904","notnat",2018,"Fynbos","FFs7",22.7084
"3905","notnat",2018,"Fynbos","FFs8",3.8188
"3906","notnat",2018,"Fynbos","FFs9",15.9064
"3907","notnat",2018,"Fynbos","FFt1",9.096
"3908","notnat",2018,"Fynbos","FFt2",28.7108
"3909","notnat",2018,"Fynbos","FRa1",319.1688
"3910","notnat",2018,"Fynbos","FRa2",26.3268
"3911","notnat",2018,"Fynbos","FRc1",88.0108
"3912","notnat",2018,"Fynbos","FRc2",180.9992
"3913","notnat",2018,"Fynbos","FRd1",22.0312
"3914","notnat",2018,"Fynbos","FRd2",13.5544
"3915","notnat",2018,"Fynbos","FRg1",52.2944
"3916","notnat",2018,"Fynbos","FRg2",793.8168
"3917","notnat",2018,"Fynbos","FRg3",0.3408
"3918","notnat",2018,"Fynbos","FRl1",68.0696
"3919","notnat",2018,"Fynbos","FRs1",11.0612
"3920","notnat",2018,"Fynbos","FRs10",22.652
"3921","notnat",2018,"Fynbos","FRs11",1037.9172
"3922","notnat",2018,"Fynbos","FRs12",1827.9536
"3923","notnat",2018,"Fynbos","FRs13",2360.7876
"3924","notnat",2018,"Fynbos","FRs14",538.2564
"3925","notnat",2018,"Fynbos","FRs15",11.9444
"3926","notnat",2018,"Fynbos","FRs16",241.716
"3927","notnat",2018,"Fynbos","FRs17",142.2292
"3928","notnat",2018,"Fynbos","FRs18",0.0448
"3929","notnat",2018,"Fynbos","FRs19",215.0448
"3930","notnat",2018,"Fynbos","FRs2",114.2068
"3931","notnat",2018,"Fynbos","FRs20",35.3196
"3932","notnat",2018,"Fynbos","FRs3",67.8328
"3933","notnat",2018,"Fynbos","FRs4",278.3264
"3934","notnat",2018,"Fynbos","FRs5",36.918
"3935","notnat",2018,"Fynbos","FRs6",284.1104
"3936","notnat",2018,"Fynbos","FRs7",312.2864
"3937","notnat",2018,"Fynbos","FRs8",431.0624
"3938","notnat",2018,"Fynbos","FRs9",4465.5252
"3939","notnat",2018,"Fynbos","FS1",117.3508
"3940","notnat",2018,"Fynbos","FS10",16.7288
"3941","notnat",2018,"Fynbos","FS11",0.0904
"3942","notnat",2018,"Fynbos","FS12",27.3364
"3943","notnat",2018,"Fynbos","FS13",6.388
"3944","notnat",2018,"Fynbos","FS14",11.758
"3945","notnat",2018,"Fynbos","FS2",219.8372
"3946","notnat",2018,"Fynbos","FS3",1055.9028
"3947","notnat",2018,"Fynbos","FS4",11.9152
"3948","notnat",2018,"Fynbos","FS5",50.0368
"3949","notnat",2018,"Fynbos","FS6",206.7928
"3950","notnat",2018,"Fynbos","FS7",9.248
"3951","notnat",2018,"Fynbos","FS9",15.5524
"3952","notnat",2018,"Grassland","Gd1",784.9992
"3953","notnat",2018,"Grassland","Gd10",75.262
"3954","notnat",2018,"Grassland","Gd2",4.3752
"3955","notnat",2018,"Grassland","Gd3",552.156
"3956","notnat",2018,"Grassland","Gd4",639.6312
"3957","notnat",2018,"Grassland","Gd5",120.0964
"3958","notnat",2018,"Grassland","Gd6",0.0692
"3959","notnat",2018,"Grassland","Gd7",0.9176
"3960","notnat",2018,"Grassland","Gd8",2876.8204
"3961","notnat",2018,"Grassland","Gd9",352.298
"3962","notnat",2018,"Grassland","Gh1",224.9904
"3963","notnat",2018,"Grassland","Gh10",20009.36
"3964","notnat",2018,"Grassland","Gh11",499.8092
"3965","notnat",2018,"Grassland","Gh12",105.4408
"3966","notnat",2018,"Grassland","Gh13",1620.684
"3967","notnat",2018,"Grassland","Gh14",5454.696
"3968","notnat",2018,"Grassland","Gh15",3080.5744
"3969","notnat",2018,"Grassland","Gh2",1478.2044
"3970","notnat",2018,"Grassland","Gh3",997.1436
"3971","notnat",2018,"Grassland","Gh4",413.8808
"3972","notnat",2018,"Grassland","Gh5",2348.4068
"3973","notnat",2018,"Grassland","Gh6",5445.8412
"3974","notnat",2018,"Grassland","Gh7",279.806
"3975","notnat",2018,"Grassland","Gh8",13.974
"3976","notnat",2018,"Grassland","Gh9",1729.51
"3977","notnat",2018,"Grassland","Gm1",1439.8392
"3978","notnat",2018,"Grassland","Gm10",901.7048
"3979","notnat",2018,"Grassland","Gm11",6217.1312
"3980","notnat",2018,"Grassland","Gm12",8921.2632
"3981","notnat",2018,"Grassland","Gm13",1777.1336
"3982","notnat",2018,"Grassland","Gm14",764.3096
"3983","notnat",2018,"Grassland","Gm15",2211.038
"3984","notnat",2018,"Grassland","Gm16",4275.4036
"3985","notnat",2018,"Grassland","Gm17",484.1768
"3986","notnat",2018,"Grassland","Gm19",524.3396
"3987","notnat",2018,"Grassland","Gm2",917.7248
"3988","notnat",2018,"Grassland","Gm20",1.3616
"3989","notnat",2018,"Grassland","Gm21",348.0588
"3990","notnat",2018,"Grassland","Gm22",585.0532
"3991","notnat",2018,"Grassland","Gm23",611.548
"3992","notnat",2018,"Grassland","Gm24",0.6632
"3993","notnat",2018,"Grassland","Gm25",323.3696
"3994","notnat",2018,"Grassland","Gm26",17.91
"3995","notnat",2018,"Grassland","Gm27",6.4812
"3996","notnat",2018,"Grassland","Gm28",2.2492
"3997","notnat",2018,"Grassland","Gm29",18.7312
"3998","notnat",2018,"Grassland","Gm3",8985.794
"3999","notnat",2018,"Grassland","Gm30",1219.5824
"4000","notnat",2018,"Grassland","Gm31",508.6836
"4001","notnat",2018,"Grassland","Gm4",6735.8268
"4002","notnat",2018,"Grassland","Gm5",1000.4236
"4003","notnat",2018,"Grassland","Gm6",4381.9576
"4004","notnat",2018,"Grassland","Gm7",2.3472
"4005","notnat",2018,"Grassland","Gm8",8871.8744
"4006","notnat",2018,"Grassland","Gm9",868.1544
"4007","notnat",2018,"Grassland","Gs1",256.034
"4008","notnat",2018,"Grassland","Gs10",3307.1912
"4009","notnat",2018,"Grassland","Gs11",1314.1584
"4010","notnat",2018,"Grassland","Gs12",3981.5148
"4011","notnat",2018,"Grassland","Gs13",338.3764
"4012","notnat",2018,"Grassland","Gs14",3113.5312
"4013","notnat",2018,"Grassland","Gs15",2408.6244
"4014","notnat",2018,"Grassland","Gs16",611.2752
"4015","notnat",2018,"Grassland","Gs17",69.7696
"4016","notnat",2018,"Grassland","Gs18",24.9212
"4017","notnat",2018,"Grassland","Gs19",1671.8792
"4018","notnat",2018,"Grassland","Gs2",299.8508
"4019","notnat",2018,"Grassland","Gs20",3998.6872
"4020","notnat",2018,"Grassland","Gs3",173.9336
"4021","notnat",2018,"Grassland","Gs4",3147.4176
"4022","notnat",2018,"Grassland","Gs6",1898.6988
"4023","notnat",2018,"Grassland","Gs7",2263.7212
"4024","notnat",2018,"Grassland","Gs8",1181.7856
"4025","notnat",2018,"Grassland","Gs9",4922.2068
"4026","notnat",2018,"IOCB","CB1",1493.4972
"4027","notnat",2018,"IOCB","CB2",710.786
"4028","notnat",2018,"IOCB","CB3",3457.1824
"4029","notnat",2018,"IOCB","CB4",653.5748
"4030","notnat",2018,"IOCB","CB5",747.0128
"4031","notnat",2018,"IOCB","CB6",706.9236
"4032","notnat",2018,"NOTVEG","NOTVEG",72.8424
"4033","notnat",2018,"Nama-Karoo","NKb1",32.202
"4034","notnat",2018,"Nama-Karoo","NKb2",6.038
"4035","notnat",2018,"Nama-Karoo","NKb3",303.04
"4036","notnat",2018,"Nama-Karoo","NKb4",5.5192
"4037","notnat",2018,"Nama-Karoo","NKb5",87.2268
"4038","notnat",2018,"Nama-Karoo","NKb6",318.6064
"4039","notnat",2018,"Nama-Karoo","NKl1",119.902
"4040","notnat",2018,"Nama-Karoo","NKl2",147.4572
"4041","notnat",2018,"Nama-Karoo","NKl4",58.3488
"4042","notnat",2018,"Nama-Karoo","NKu1",176.2208
"4043","notnat",2018,"Nama-Karoo","NKu2",24.9244
"4044","notnat",2018,"Nama-Karoo","NKu3",2192.6748
"4045","notnat",2018,"Nama-Karoo","NKu4",1691.9096
"4046","notnat",2018,"Savanna","SVcb1",1471.8464
"4047","notnat",2018,"Savanna","SVcb10",501.3712
"4048","notnat",2018,"Savanna","SVcb11",770.5548
"4049","notnat",2018,"Savanna","SVcb12",6322.6092
"4050","notnat",2018,"Savanna","SVcb13",139.5108
"4051","notnat",2018,"Savanna","SVcb14",313.376
"4052","notnat",2018,"Savanna","SVcb15",4258.278
"4053","notnat",2018,"Savanna","SVcb16",2132.0776
"4054","notnat",2018,"Savanna","SVcb17",658.5488
"4055","notnat",2018,"Savanna","SVcb18",1350.082
"4056","notnat",2018,"Savanna","SVcb19",1234.9704
"4057","notnat",2018,"Savanna","SVcb2",30.5656
"4058","notnat",2018,"Savanna","SVcb20",3762.0956
"4059","notnat",2018,"Savanna","SVcb21",1076.8708
"4060","notnat",2018,"Savanna","SVcb22",0.0652
"4061","notnat",2018,"Savanna","SVcb23",1823.4628
"4062","notnat",2018,"Savanna","SVcb24",68.6952
"4063","notnat",2018,"Savanna","SVcb25",62.9848
"4064","notnat",2018,"Savanna","SVcb26",241.6788
"4065","notnat",2018,"Savanna","SVcb27",1262.7
"4066","notnat",2018,"Savanna","SVcb28",489.5884
"4067","notnat",2018,"Savanna","SVcb29",14.0976
"4068","notnat",2018,"Savanna","SVcb3",434.4304
"4069","notnat",2018,"Savanna","SVcb4",447.6248
"4070","notnat",2018,"Savanna","SVcb5",7.204
"4071","notnat",2018,"Savanna","SVcb6",1553.1704
"4072","notnat",2018,"Savanna","SVcb7",121.4672
"4073","notnat",2018,"Savanna","SVcb8",975.6604
"4074","notnat",2018,"Savanna","SVcb9",500.7568
"4075","notnat",2018,"Savanna","SVk1",3405.0956
"4076","notnat",2018,"Savanna","SVk10",288.4252
"4077","notnat",2018,"Savanna","SVk11",268.6984
"4078","notnat",2018,"Savanna","SVk12",180.1472
"4079","notnat",2018,"Savanna","SVk13",97.1236
"4080","notnat",2018,"Savanna","SVk14",43.778
"4081","notnat",2018,"Savanna","SVk15",3.5364
"4082","notnat",2018,"Savanna","SVk16",12.0172
"4083","notnat",2018,"Savanna","SVk17",3432.0376
"4084","notnat",2018,"Savanna","SVk18",45.2248
"4085","notnat",2018,"Savanna","SVk2",961.6064
"4086","notnat",2018,"Savanna","SVk3",783.1384
"4087","notnat",2018,"Savanna","SVk4",4103.7632
"4088","notnat",2018,"Savanna","SVk5",35.49
"4089","notnat",2018,"Savanna","SVk6",1066.8304
"4090","notnat",2018,"Savanna","SVk7",218.3096
"4091","notnat",2018,"Savanna","SVk8",120.0772
"4092","notnat",2018,"Savanna","SVk9",248.0876
"4093","notnat",2018,"Savanna","SVkd1",54.3376
"4094","notnat",2018,"Savanna","SVkd2",2.3972
"4095","notnat",2018,"Savanna","SVkd3",0.4176
"4096","notnat",2018,"Savanna","SVkd4",0.1832
"4097","notnat",2018,"Savanna","SVl1",494.65
"4098","notnat",2018,"Savanna","SVl10",321.0944
"4099","notnat",2018,"Savanna","SVl11",31.5
"4100","notnat",2018,"Savanna","SVl12",99.7716
"4101","notnat",2018,"Savanna","SVl13",36.8132
"4102","notnat",2018,"Savanna","SVl14",1036.5628
"4103","notnat",2018,"Savanna","SVl15",1.0968
"4104","notnat",2018,"Savanna","SVl16",329.0868
"4105","notnat",2018,"Savanna","SVl17",91.56
"4106","notnat",2018,"Savanna","SVl18",252.1024
"4107","notnat",2018,"Savanna","SVl19",69.2364
"4108","notnat",2018,"Savanna","SVl2",0.0196
"4109","notnat",2018,"Savanna","SVl20",984.5304
"4110","notnat",2018,"Savanna","SVl21",63.2388
"4111","notnat",2018,"Savanna","SVl22",1482.4676
"4112","notnat",2018,"Savanna","SVl23",2827.024
"4113","notnat",2018,"Savanna","SVl24",510.104
"4114","notnat",2018,"Savanna","SVl25",183.3416
"4115","notnat",2018,"Savanna","SVl26",179.6328
"4116","notnat",2018,"Savanna","SVl27",111.5912
"4117","notnat",2018,"Savanna","SVl3",4832.204
"4118","notnat",2018,"Savanna","SVl4",752.034
"4119","notnat",2018,"Savanna","SVl5",588.3888
"4120","notnat",2018,"Savanna","SVl6",2.4244
"4121","notnat",2018,"Savanna","SVl7",36.022
"4122","notnat",2018,"Savanna","SVl8",1616.4684
"4123","notnat",2018,"Savanna","SVl9",2434.052
"4124","notnat",2018,"Savanna","SVmp1",593.4644
"4125","notnat",2018,"Savanna","SVmp2",58.0432
"4126","notnat",2018,"Savanna","SVmp3",0.1472
"4127","notnat",2018,"Savanna","SVmp4",4.2744
"4128","notnat",2018,"Savanna","SVmp5",574.5128
"4129","notnat",2018,"Savanna","SVmp6",701.2256
"4130","notnat",2018,"Savanna","SVmp7",190.058
"4131","notnat",2018,"Savanna","SVmp8",0.144
"4132","notnat",2018,"Savanna","SVs1",727.2976
"4133","notnat",2018,"Savanna","SVs2",578.7628
"4134","notnat",2018,"Savanna","SVs3",513.4192
"4135","notnat",2018,"Savanna","SVs4",470.9876
"4136","notnat",2018,"Savanna","SVs5",1556.8936
"4137","notnat",2018,"Savanna","SVs6",3122.438
"4138","notnat",2018,"Savanna","SVs7",2934.2236
"4139","notnat",2018,"Savanna","SVs8",660.7768
"4140","notnat",2018,"Succulent Karoo","SKk1",6.206
"4141","notnat",2018,"Succulent Karoo","SKk2",0.7008
"4142","notnat",2018,"Succulent Karoo","SKk3",21.3132
"4143","notnat",2018,"Succulent Karoo","SKk4",3.9748
"4144","notnat",2018,"Succulent Karoo","SKk5",156.2536
"4145","notnat",2018,"Succulent Karoo","SKk6",2.686
"4146","notnat",2018,"Succulent Karoo","SKk7",52.7556
"4147","notnat",2018,"Succulent Karoo","SKk8",2.214
"4148","notnat",2018,"Succulent Karoo","SKk9",2.4332
"4149","notnat",2018,"Succulent Karoo","SKn1",238.4076
"4150","notnat",2018,"Succulent Karoo","SKn2",5.0876
"4151","notnat",2018,"Succulent Karoo","SKn3",214.9516
"4152","notnat",2018,"Succulent Karoo","SKn4",455.6812
"4153","notnat",2018,"Succulent Karoo","SKn5",2.5056
"4154","notnat",2018,"Succulent Karoo","SKn6",5.2324
"4155","notnat",2018,"Succulent Karoo","SKn7",88.6572
"4156","notnat",2018,"Succulent Karoo","SKr1",0.6104
"4157","notnat",2018,"Succulent Karoo","SKr10",0.4044
"4158","notnat",2018,"Succulent Karoo","SKr11",1.0852
"4159","notnat",2018,"Succulent Karoo","SKr12",0.216
"4160","notnat",2018,"Succulent Karoo","SKr13",0.6688
"4161","notnat",2018,"Succulent Karoo","SKr14",0.3128
"4162","notnat",2018,"Succulent Karoo","SKr15",41.424
"4163","notnat",2018,"Succulent Karoo","SKr16",0.4148
"4164","notnat",2018,"Succulent Karoo","SKr17",0.7952
"4165","notnat",2018,"Succulent Karoo","SKr18",3.148
"4166","notnat",2018,"Succulent Karoo","SKr19",2.5076
"4167","notnat",2018,"Succulent Karoo","SKr2",0.756
"4168","notnat",2018,"Succulent Karoo","SKr3",0.026
"4169","notnat",2018,"Succulent Karoo","SKr4",8.9496
"4170","notnat",2018,"Succulent Karoo","SKr5",0
"4171","notnat",2018,"Succulent Karoo","SKr6",0.0096
"4172","notnat",2018,"Succulent Karoo","SKr7",0.5524
"4173","notnat",2018,"Succulent Karoo","SKr8",0.024
"4174","notnat",2018,"Succulent Karoo","SKr9",0
"4175","notnat",2018,"Succulent Karoo","SKs1",192.6412
"4176","notnat",2018,"Succulent Karoo","SKs10",2.3632
"4177","notnat",2018,"Succulent Karoo","SKs11",0.242
"4178","notnat",2018,"Succulent Karoo","SKs12",46.0036
"4179","notnat",2018,"Succulent Karoo","SKs13",90.8392
"4180","notnat",2018,"Succulent Karoo","SKs14",193.4084
"4181","notnat",2018,"Succulent Karoo","SKs2",10.4304
"4182","notnat",2018,"Succulent Karoo","SKs3",27.5524
"4183","notnat",2018,"Succulent Karoo","SKs4",7.1808
"4184","notnat",2018,"Succulent Karoo","SKs5",0.3952
"4185","notnat",2018,"Succulent Karoo","SKs6",0.47
"4186","notnat",2018,"Succulent Karoo","SKs7",606.3072
"4187","notnat",2018,"Succulent Karoo","SKs8",133.8932
"4188","notnat",2018,"Succulent Karoo","SKs9",30.3956
"4189","notnat",2018,"Succulent Karoo","SKt1",0.436
"4190","notnat",2018,"Succulent Karoo","SKt2",315.9084
"4191","notnat",2018,"Succulent Karoo","SKt3",131.8392
"4192","notnat",2018,"Succulent Karoo","SKv1",89.5884
"4193","notnat",2018,"Succulent Karoo","SKv10",13.5244
"4194","notnat",2018,"Succulent Karoo","SKv11",204.0644
"4195","notnat",2018,"Succulent Karoo","SKv13",39.4104
"4196","notnat",2018,"Succulent Karoo","SKv14",22.1252
"4197","notnat",2018,"Succulent Karoo","SKv2",2.1648
"4198","notnat",2018,"Succulent Karoo","SKv3",25.2772
"4199","notnat",2018,"Succulent Karoo","SKv4",4.4396
"4200","notnat",2018,"Succulent Karoo","SKv5",61.3376
"4201","notnat",2018,"Succulent Karoo","SKv6",37.3844
"4202","notnat",2018,"Succulent Karoo","SKv7",153.69
"4203","notnat",2018,"Succulent Karoo","SKv8",172.6696
"4204","notnat",2020,"Albany Thicket","AT15",0.0252
"4205","notnat",2020,"Albany Thicket","AT16",2.588
"4206","notnat",2020,"Albany Thicket","AT17",152.3364
"4207","notnat",2020,"Albany Thicket","AT18",140.4808
"4208","notnat",2020,"Albany Thicket","AT19",15.874
"4209","notnat",2020,"Albany Thicket","AT20",15.4712
"4210","notnat",2020,"Albany Thicket","AT21",74.9344
"4211","notnat",2020,"Albany Thicket","AT22",122.404
"4212","notnat",2020,"Albany Thicket","AT23",42.7568
"4213","notnat",2020,"Albany Thicket","AT24",375.8828
"4214","notnat",2020,"Albany Thicket","AT25",18.8432
"4215","notnat",2020,"Albany Thicket","AT26",10.2736
"4216","notnat",2020,"Albany Thicket","AT27",8.7952
"4217","notnat",2020,"Albany Thicket","AT28",122.0404
"4218","notnat",2020,"Albany Thicket","AT29",16.2688
"4219","notnat",2020,"Albany Thicket","AT30",47.9704
"4220","notnat",2020,"Albany Thicket","AT31",30.5884
"4221","notnat",2020,"Albany Thicket","AT32",143.384
"4222","notnat",2020,"Albany Thicket","AT33",7.586
"4223","notnat",2020,"Albany Thicket","AT34",5.7928
"4224","notnat",2020,"Albany Thicket","AT35",11.7696
"4225","notnat",2020,"Albany Thicket","AT36",21.5524
"4226","notnat",2020,"Albany Thicket","AT37",70.4388
"4227","notnat",2020,"Albany Thicket","AT38",439.2748
"4228","notnat",2020,"Albany Thicket","AT39",28.1416
"4229","notnat",2020,"Albany Thicket","AT40",132.32
"4230","notnat",2020,"Albany Thicket","AT41",99.372
"4231","notnat",2020,"Albany Thicket","AT42",6.99
"4232","notnat",2020,"Albany Thicket","AT43",20.2092
"4233","notnat",2020,"Albany Thicket","AT44",99.1264
"4234","notnat",2020,"Albany Thicket","AT45",266.2316
"4235","notnat",2020,"Albany Thicket","AT46",19.4412
"4236","notnat",2020,"Albany Thicket","AT47",23.5736
"4237","notnat",2020,"Albany Thicket","AT48",8.6568
"4238","notnat",2020,"Albany Thicket","AT49",116.2928
"4239","notnat",2020,"Albany Thicket","AT50",61.786
"4240","notnat",2020,"Albany Thicket","AT51",264.83
"4241","notnat",2020,"Albany Thicket","AT52",13.3508
"4242","notnat",2020,"Albany Thicket","AT53",10.4188
"4243","notnat",2020,"Albany Thicket","AT54",2.8172
"4244","notnat",2020,"Albany Thicket","AT55",18.2084
"4245","notnat",2020,"Albany Thicket","AT56",233.4908
"4246","notnat",2020,"Albany Thicket","AT57",31.284
"4247","notnat",2020,"Albany Thicket","AT58",29.844
"4248","notnat",2020,"Azonal","AZa1",0.5088
"4249","notnat",2020,"Azonal","AZa2",234.2844
"4250","notnat",2020,"Azonal","AZa3",326.9336
"4251","notnat",2020,"Azonal","AZa4",533.5664
"4252","notnat",2020,"Azonal","AZa5",1102.2684
"4253","notnat",2020,"Azonal","AZa6",366.2132
"4254","notnat",2020,"Azonal","AZa7",410.9632
"4255","notnat",2020,"Azonal","AZd1",6.0872
"4256","notnat",2020,"Azonal","AZd2",3.5436
"4257","notnat",2020,"Azonal","AZd3",4.9048
"4258","notnat",2020,"Azonal","AZd4",1.776
"4259","notnat",2020,"Azonal","AZi1",162.5796
"4260","notnat",2020,"Azonal","AZi3",21.2388
"4261","notnat",2020,"Azonal","AZi5",351.2464
"4262","notnat",2020,"Azonal","AZi6",759.6028
"4263","notnat",2020,"Azonal","AZi7",145.432
"4264","notnat",2020,"Azonal","AZi8",262.61
"4265","notnat",2020,"Azonal","AZs3",0.9912
"4266","notnat",2020,"Desert","Dg1",2.9172
"4267","notnat",2020,"Desert","Dg10",10.2812
"4268","notnat",2020,"Desert","Dg2",0.032
"4269","notnat",2020,"Desert","Dg3",3.5552
"4270","notnat",2020,"Desert","Dg4",0.5576
"4271","notnat",2020,"Desert","Dg5",0.3336
"4272","notnat",2020,"Desert","Dg6",0.1168
"4273","notnat",2020,"Desert","Dg7",2.8872
"4274","notnat",2020,"Desert","Dg8",0.2672
"4275","notnat",2020,"Desert","Dg9",19.4956
"4276","notnat",2020,"Desert","Dn1",15.7212
"4277","notnat",2020,"Desert","Dn2",0.5204
"4278","notnat",2020,"Desert","Dn3",17.038
"4279","notnat",2020,"Desert","Dn4",21.9076
"4280","notnat",2020,"Desert","Dn5",33.3224
"4281","notnat",2020,"Forest","FOa1",42.8488
"4282","notnat",2020,"Forest","FOa2",27.6124
"4283","notnat",2020,"Forest","FOa3",3.1568
"4284","notnat",2020,"Forest","FOz1",155.598
"4285","notnat",2020,"Forest","FOz2",31.6192
"4286","notnat",2020,"Forest","FOz3",177.782
"4287","notnat",2020,"Forest","FOz4",100.3868
"4288","notnat",2020,"Forest","FOz5",83.152
"4289","notnat",2020,"Forest","FOz6",34.3024
"4290","notnat",2020,"Forest","FOz7",164.2156
"4291","notnat",2020,"Forest","FOz8",21.0448
"4292","notnat",2020,"Forest","FOz9",0.3844
"4293","notnat",2020,"Fynbos","FFa1",126.904
"4294","notnat",2020,"Fynbos","FFa2",331.96
"4295","notnat",2020,"Fynbos","FFa3",337.8248
"4296","notnat",2020,"Fynbos","FFa4",30.6632
"4297","notnat",2020,"Fynbos","FFb1",20.742
"4298","notnat",2020,"Fynbos","FFb2",6.2404
"4299","notnat",2020,"Fynbos","FFb3",0.1576
"4300","notnat",2020,"Fynbos","FFb4",7.8872
"4301","notnat",2020,"Fynbos","FFb5",12.5296
"4302","notnat",2020,"Fynbos","FFb6",48.714
"4303","notnat",2020,"Fynbos","FFc1",480.0764
"4304","notnat",2020,"Fynbos","FFd1",193.6796
"4305","notnat",2020,"Fynbos","FFd10",120.9812
"4306","notnat",2020,"Fynbos","FFd11",16.5796
"4307","notnat",2020,"Fynbos","FFd2",1295.3172
"4308","notnat",2020,"Fynbos","FFd3",369.7812
"4309","notnat",2020,"Fynbos","FFd4",355.8156
"4310","notnat",2020,"Fynbos","FFd5",465.1216
"4311","notnat",2020,"Fynbos","FFd6",36.89
"4312","notnat",2020,"Fynbos","FFd7",127.6748
"4313","notnat",2020,"Fynbos","FFd8",54.1908
"4314","notnat",2020,"Fynbos","FFd9",252.926
"4315","notnat",2020,"Fynbos","FFf1",460.096
"4316","notnat",2020,"Fynbos","FFf2",21.1836
"4317","notnat",2020,"Fynbos","FFg1",0.7936
"4318","notnat",2020,"Fynbos","FFg2",243.0876
"4319","notnat",2020,"Fynbos","FFg3",60.4532
"4320","notnat",2020,"Fynbos","FFg4",2.7988
"4321","notnat",2020,"Fynbos","FFg5",319.712
"4322","notnat",2020,"Fynbos","FFh1",228.7148
"4323","notnat",2020,"Fynbos","FFh10",5.2524
"4324","notnat",2020,"Fynbos","FFh11",7.2384
"4325","notnat",2020,"Fynbos","FFh2",5.2496
"4326","notnat",2020,"Fynbos","FFh3",11.4128
"4327","notnat",2020,"Fynbos","FFh4",113.014
"4328","notnat",2020,"Fynbos","FFh5",47.8956
"4329","notnat",2020,"Fynbos","FFh6",211.9764
"4330","notnat",2020,"Fynbos","FFh7",118.3152
"4331","notnat",2020,"Fynbos","FFh8",42.264
"4332","notnat",2020,"Fynbos","FFh9",318.108
"4333","notnat",2020,"Fynbos","FFl1",29.3604
"4334","notnat",2020,"Fynbos","FFl2",32.4324
"4335","notnat",2020,"Fynbos","FFl3",169.2256
"4336","notnat",2020,"Fynbos","FFq1",0
"4337","notnat",2020,"Fynbos","FFq2",28.7052
"4338","notnat",2020,"Fynbos","FFq3",18.1996
"4339","notnat",2020,"Fynbos","FFq4",6.4984
"4340","notnat",2020,"Fynbos","FFq5",0.486
"4341","notnat",2020,"Fynbos","FFq6",13.7556
"4342","notnat",2020,"Fynbos","FFs1",213.0588
"4343","notnat",2020,"Fynbos","FFs10",41.45
"4344","notnat",2020,"Fynbos","FFs11",150.1468
"4345","notnat",2020,"Fynbos","FFs12",128.8608
"4346","notnat",2020,"Fynbos","FFs13",10.6108
"4347","notnat",2020,"Fynbos","FFs14",25.644
"4348","notnat",2020,"Fynbos","FFs15",86.9628
"4349","notnat",2020,"Fynbos","FFs16",41.7268
"4350","notnat",2020,"Fynbos","FFs17",7.1124
"4351","notnat",2020,"Fynbos","FFs18",146.0652
"4352","notnat",2020,"Fynbos","FFs19",520.7284
"4353","notnat",2020,"Fynbos","FFs2",403.5352
"4354","notnat",2020,"Fynbos","FFs20",728.8672
"4355","notnat",2020,"Fynbos","FFs21",0.2928
"4356","notnat",2020,"Fynbos","FFs22",2.9348
"4357","notnat",2020,"Fynbos","FFs23",6.002
"4358","notnat",2020,"Fynbos","FFs24",2.3924
"4359","notnat",2020,"Fynbos","FFs25",1.6516
"4360","notnat",2020,"Fynbos","FFs26",17.0852
"4361","notnat",2020,"Fynbos","FFs27",241.1684
"4362","notnat",2020,"Fynbos","FFs28",353.3096
"4363","notnat",2020,"Fynbos","FFs29",201.3584
"4364","notnat",2020,"Fynbos","FFs3",28.766
"4365","notnat",2020,"Fynbos","FFs30",0.0404
"4366","notnat",2020,"Fynbos","FFs31",0.0444
"4367","notnat",2020,"Fynbos","FFs32",190.3504
"4368","notnat",2020,"Fynbos","FFs4",289.8784
