"","T_MAPCODE","YEAR","km2","prop_nat","A3"
"1006","FOa2",2018,73.0152,0.72650494517522,"LC"
"1007","FOa2",2020,72.8896,0.725255218801616,"LC"
"1008","FOa2",2022,72.8692,0.725052237766413,"LC"
"1009","FOa3",1750,23.8196,1,"LC"
"1010","FOa3",1990,21.5984,0.906749063796201,"LC"
"1011","FOa3",2014,20.992,0.881291037632874,"LC"
"1012","FOa3",2018,20.7156,0.869687148398798,"LC"
"1013","FOa3",2020,20.6628,0.867470486490117,"LC"
"1014","FOa3",2022,20.558,0.863070748459252,"LC"
"1015","FOz1",1750,788.0828,1,"LC"
"1016","FOz1",1990,639.3076,0.811218821169552,"LC"
"1017","FOz1",2014,635.1924,0.805997034829335,"LC"
"1018","FOz1",2018,632.7956,0.802955730032428,"LC"
"1019","FOz1",2020,632.4848,0.802561355228156,"LC"
"1020","FOz1",2022,632.212,0.802215198707547,"LC"
"1021","FOz2",1750,214.0732,1,"LC"
"1022","FOz2",1990,185.4848,0.866455025664119,"LC"
"1023","FOz2",2014,182.878,0.85427788251869,"LC"
"1024","FOz2",2018,182.4964,0.852495314686752,"LC"
"1025","FOz2",2020,182.454,0.852297251594314,"LC"
"1026","FOz2",2022,182.4208,0.852142164455896,"LC"
"1027","FOz3",1750,1062.2748,1,"LC"
"1028","FOz3",1990,893.0796,0.84072369974323,"LC"
"1029","FOz3",2014,885.7284,0.833803456506734,"LC"
"1030","FOz3",2018,884.67,0.832807104150451,"LC"
"1031","FOz3",2020,884.4928,0.832640292323606,"LC"
"1032","FOz3",2022,884.3512,0.832506993482289,"LC"
"1033","FOz4",1750,389.3584,1,"LC"
"1034","FOz4",1990,291.5964,0.748915138340408,"LC"
"1035","FOz4",2014,289.4344,0.74336241365282,"LC"
"1036","FOz4",2018,289.0336,0.742333027873548,"LC"
"1037","FOz4",2020,288.9716,0.742173791550407,"LC"
"1038","FOz4",2022,288.9104,0.7420166098895,"LC"
"1039","FOz5",1750,1029.478,1,"LC"
"1040","FOz5",1990,954.1424,0.926821554224568,"LC"
"1041","FOz5",2014,947.846,0.920705444895374,"LC"
"1042","FOz5",2018,946.6192,0.91951377299952,"LC"
"1043","FOz5",2020,946.326,0.919228968467515,"LC"
"1044","FOz5",2022,946.1864,0.919093365764009,"LC"
"1045","FOz6",1750,185.2344,1,"LC"
"1046","FOz6",1990,153.5564,0.828984249145947,"LC"
"1047","FOz6",2014,151.6972,0.818947236582406,"LC"
"1048","FOz6",2018,151.0108,0.815241661376073,"LC"
"1049","FOz6",2020,150.932,0.814816254432222,"LC"
"1050","FOz6",2022,150.9288,0.814798979023335,"LC"
"1051","FOz7",1750,680.3208,1,"LC"
"1052","FOz7",1990,560.2936,0.823572643964436,"LC"
"1053","FOz7",2014,523.4512,0.769418192123481,"LC"
"1054","FOz7",2018,517.5788,0.760713924574535,"LC"
"1055","FOz7",2020,516.17,0.7586433340153,"LC"
"1056","FOz7",2022,514.9484,0.756847881554225,"LC"
"1057","FOz8",1750,265.4308,1,"LC"
"1058","FOz8",1990,251.3768,0.947052113017781,"LC"
"1059","FOz8",2014,245.148,0.92358535633393,"LC"
"1060","FOz8",2018,244.6808,0.921615481040426,"LC"
"1061","FOz8",2020,244.4464,0.920732589253429,"LC"
"1062","FOz8",2022,244.2452,0.919974748692235,"LC"
"1063","FOz9",1750,81.6428,1,"LC"
"1064","FOz9",1990,81.272,0.995458264537718,"LC"
"1065","FOz9",2014,81.2672,0.995399471845649,"LC"
"1066","FOz9",2018,81.2672,0.995375088186878,"LC"
"1067","FOz9",2020,81.2604,0.995291800580074,"LC"
"1068","FOz9",2022,81.2604,0.995291800580074,"LC"
"1069","FRa1",1750,497.676,1,"LC"
"1070","FRa1",1990,236.7732,0.475757721891351,"VU"
"1071","FRa1",2014,197.936,0.397720605373777,"VU"
"1072","FRa1",2018,178.5072,0.358681551853013,"VU"
"1073","FRa1",2020,175.2748,0.3521865631455,"VU"
"1074","FRa1",2022,174.4068,0.350442456537989,"VU"
"1075","FRa2",1750,63.072,1,"LC"
"1076","FRa2",1990,40.868,0.647957889396246,"LC"
"1077","FRa2",2014,39.2772,0.622735920852359,"LC"
"1078","FRa2",2018,36.7452,0.582591324200913,"LC"
"1079","FRa2",2020,36.5952,0.580213089802131,"LC"
"1080","FRa2",2022,36.5332,0.579230086250634,"LC"
"1081","FRc1",1750,101.0616,1,"LC"
"1082","FRc1",1990,20.6876,0.204702874286574,"EN"
"1083","FRc1",2014,16.0828,0.159138584783934,"EN"
"1084","FRc1",2018,13.0508,0.12913708075075,"EN"
"1085","FRc1",2020,12.8756,0.127403484607408,"EN"
"1086","FRc1",2022,12.802,0.126675215907921,"EN"
"1087","FRc2",1750,209.756,1,"LC"
"1088","FRc2",1990,42.454,0.202397070882359,"EN"
"1089","FRc2",2014,32.1036,0.153052117698659,"EN"
"1090","FRc2",2018,28.7568,0.137096435858807,"EN"
"1091","FRc2",2020,28.5356,0.13604187722878,"EN"
"1092","FRc2",2022,28.494,0.13584355155514,"EN"
"1093","FRd1",1750,219.4944,1,"LC"
"1094","FRd1",1990,202.4236,0.922226717401446,"LC"
"1095","FRd1",2014,198.6048,0.90482855143457,"LC"
"1096","FRd1",2018,197.4632,0.899627507581059,"LC"
"1097","FRd1",2020,197.3924,0.899304948098904,"LC"
"1098","FRd1",2022,197.2376,0.898599690926056,"LC"
"1099","FRd2",1750,578.926,1,"LC"
"1100","FRd2",1990,566.6,0.978708850526665,"LC"
"1101","FRd2",2014,565.9832,0.977643429384757,"LC"
"1102","FRd2",2018,565.3716,0.976586990392554,"LC"
"1103","FRd2",2020,565.3448,0.976540697774845,"LC"
"1104","FRd2",2022,565.3256,0.976507532914397,"LC"
"1105","FRg1",1750,305.5396,1,"LC"
"1106","FRg1",1990,262.0808,0.857763772682821,"LC"
"1107","FRg1",2014,255.3204,0.835637671843519,"LC"
"1108","FRg1",2018,253.2452,0.828845753545531,"LC"
"1109","FRg1",2020,252.86,0.82758503316755,"LC"
"1110","FRg1",2022,252.788,0.827349384498769,"LC"
"1111","FRg2",1750,951.3408,1,"LC"
"1112","FRg2",1990,232.6704,0.244571030696886,"EN"
"1113","FRg2",2014,194.9908,0.204964193693785,"EN"
"1114","FRg2",2018,157.524,0.165581040989727,"EN"
"1115","FRg2",2020,154.9304,0.162854783480326,"EN"
"1116","FRg2",2022,153.8836,0.161754441731081,"EN"
"1117","FRg3",1750,19.1756,1,"LC"
"1118","FRg3",1990,18.9984,0.990759089676464,"LC"
"1119","FRg3",2014,18.8536,0.983207826612987,"LC"
"1120","FRg3",2018,18.8348,0.982227414005298,"LC"
"1121","FRg3",2020,18.8336,0.982164834477148,"LC"
"1122","FRg3",2022,18.8332,0.982143974634431,"LC"
"1123","FRl1",1750,501.6888,1,"LC"
"1124","FRl1",1990,446.2368,0.889469328396408,"LC"
"1125","FRl1",2014,439.4828,0.876006799434231,"LC"
"1126","FRl1",2018,433.6192,0.864319075889276,"LC"
"1127","FRl1",2020,433.0896,0.863263441400326,"LC"
"1128","FRl1",2022,432.6812,0.862449390937171,"LC"
"1129","FRs1",1750,207.306,1,"LC"
"1130","FRs1",1990,200.3152,0.966277869429732,"LC"
"1131","FRs1",2014,196.9488,0.950039072675176,"LC"
"1132","FRs1",2018,196.2448,0.94664312658582,"LC"
"1133","FRs1",2020,196.1052,0.945969725912419,"LC"
"1134","FRs1",2022,196.0464,0.945686087233365,"LC"
"1135","FRs10",1750,25.2736,1,"LC"
"1136","FRs10",1990,4.1324,0.163506583945303,"EN"
"1137","FRs10",2014,3.7092,0.146761838440111,"EN"
"1138","FRs10",2018,2.6216,0.103728792099266,"EN"
"1139","FRs10",2020,2.5512,0.100943276778931,"EN"
"1140","FRs10",2022,2.5132,0.0994397315776146,"CR"
"1141","FRs11",1750,1193.6704,1,"LC"
"1142","FRs11",1990,234.0652,0.196088635522838,"EN"
"1143","FRs11",2014,185.01,0.154992533952421,"EN"
"1144","FRs11",2018,155.7532,0.130482585477532,"EN"
"1145","FRs11",2020,153.548,0.128635174332881,"EN"
"1146","FRs11",2022,153.0492,0.128217303537057,"EN"
"1147","FRs12",1750,2027.506,1,"LC"
"1148","FRs12",1990,311.8648,0.153816955412216,"EN"
"1149","FRs12",2014,240.3904,0.1185645813132,"EN"
"1150","FRs12",2018,199.5524,0.09842259406384,"CR"
"1151","FRs12",2020,196.234,0.0967859034695828,"CR"
"1152","FRs12",2022,195.7052,0.0965250904312984,"CR"
"1153","FRs13",1750,2762.57,1,"LC"
"1154","FRs13",1990,605.7076,0.219255113897566,"EN"
"1155","FRs13",2014,455.82,0.1649985339738,"EN"
"1156","FRs13",2018,401.7824,0.145437907455739,"EN"
"1157","FRs13",2020,398.3344,0.144189794285756,"EN"
"1158","FRs13",2022,397.7656,0.143983899050522,"EN"
"1159","FRs14",1750,866.5308,1,"LC"
"1160","FRs14",1990,402.4664,0.464457120277779,"VU"
"1161","FRs14",2014,349.238,0.403030105796586,"VU"
"1162","FRs14",2018,328.2744,0.3788375439165,"VU"
"1163","FRs14",2020,326.7788,0.377111581030934,"VU"
"1164","FRs14",2022,326.5452,0.376842000307433,"VU"
"1165","FRs15",1750,276.4104,1,"LC"
"1166","FRs15",1990,266.4712,0.964041873967116,"LC"
"1167","FRs15",2014,265.6312,0.961002914506835,"LC"
"1168","FRs15",2018,264.466,0.95678744359836,"LC"
"1169","FRs15",2020,264.3352,0.956314234196687,"LC"
"1170","FRs15",2022,264.244,0.955984290026714,"LC"
"1171","FRs16",1750,1347.8644,1,"LC"
"1172","FRs16",1990,1138.6972,0.844815843492862,"LC"
"1173","FRs16",2014,1121.8012,0.832280457885823,"LC"
"1174","FRs16",2018,1106.1484,0.820667420253848,"LC"
"1175","FRs16",2020,1104.8436,0.819699370352092,"LC"
"1176","FRs16",2022,1104.1168,0.819160146970274,"LC"
"1177","FRs17",1750,207.1384,1,"LC"
"1178","FRs17",1990,81.99,0.395822310107638,"VU"
"1179","FRs17",2014,73.4424,0.35455714633308,"VU"
"1180","FRs17",2018,64.9092,0.313361501295752,"VU"
"1181","FRs17",2020,64.3528,0.310675374532197,"VU"
"1182","FRs17",2022,64.1688,0.30978707955647,"VU"
"1183","FRs18",1750,118.7224,1,"LC"
"1184","FRs18",1990,118.688,0.999710248445112,"LC"
"1185","FRs18",2014,118.6804,0.999646233566707,"LC"
"1186","FRs18",2018,118.6776,0.999622649137821,"LC"
"1187","FRs18",2020,118.6768,0.999615910729568,"LC"
"1188","FRs18",2022,118.6764,0.999612541525441,"LC"
"1189","FRs19",1750,373.15,1,"LC"
"1190","FRs19",1990,177.624,0.476012327482246,"VU"
"1191","FRs19",2014,162.5376,0.435582473536112,"VU"
"1192","FRs19",2018,158.1052,0.423704140426102,"VU"
"1193","FRs19",2020,156.052,0.418201795524588,"VU"
"1194","FRs19",2022,155.8908,0.417769797668498,"VU"
"1195","FRs2",1750,218.8368,1,"LC"
"1196","FRs2",1990,118.3448,0.540790214442909,"LC"
"1197","FRs2",2014,106.4268,0.486329538724748,"VU"
"1198","FRs2",2018,104.63,0.478118853867357,"VU"
"1199","FRs2",2020,104.4872,0.477466312795654,"VU"
"1200","FRs2",2022,104.3384,0.476786354031863,"VU"
"1201","FRs20",1750,46.9912,1,"LC"
"1202","FRs20",1990,16.0672,0.341919338088834,"VU"
"1203","FRs20",2014,13.2532,0.282035785423654,"EN"
"1204","FRs20",2018,11.6716,0.248378419789237,"EN"
"1205","FRs20",2020,11.5236,0.245228893920564,"EN"
"1206","FRs20",2022,11.4372,0.243390251791825,"EN"
"1207","FRs3",1750,3217.472,1,"LC"
"1208","FRs3",1990,3162.512,0.982918266266187,"LC"
"1209","FRs3",2014,3154.8108,0.980524710082947,"LC"
"1210","FRs3",2018,3149.6392,0.978917361207805,"LC"
"1211","FRs3",2020,3148.9484,0.978702658484674,"LC"
"1212","FRs3",2022,3148.2664,0.978490690828079,"LC"
"1213","FRs4",1750,491.7496,1,"LC"
"1214","FRs4",1990,254.0312,0.516586490360135,"LC"
"1215","FRs4",2014,232.4208,0.472640547140252,"VU"
"1216","FRs4",2018,213.4232,0.434007877179768,"VU"
"1217","FRs4",2020,211.8412,0.430790792712389,"VU"
"1218","FRs4",2022,211.3784,0.429849663324586,"VU"
"1219","FRs5",1750,1236.5136,1,"LC"
"1220","FRs5",1990,1202.46,0.97245998750034,"LC"
"1221","FRs5",2014,1201.8516,0.971967958945215,"LC"
"1222","FRs5",2018,1199.5956,0.97014347436211,"LC"
"1223","FRs5",2020,1199.3404,0.9699370876309,"LC"
"1224","FRs5",2022,1199.1376,0.969773078112525,"LC"
"1225","FRs6",1750,2095.8456,1,"LC"
"1226","FRs6",1990,1840.392,0.878114303839939,"LC"
"1227","FRs6",2014,1825.8288,0.871165700374111,"LC"
"1228","FRs6",2018,1811.7352,0.864441159215164,"LC"
"1229","FRs6",2020,1810.7776,0.863984255328732,"LC"
"1230","FRs6",2022,1809.988,0.863607510018868,"LC"
"1231","FRs7",1750,1607.8492,1,"LC"
"1232","FRs7",1990,1342.7576,0.835126577791002,"LC"
"1233","FRs7",2014,1320.1652,0.821075260043044,"LC"
"1234","FRs7",2018,1295.5628,0.805773825057723,"LC"
"1235","FRs7",2020,1294.2568,0.804961559827874,"LC"
"1236","FRs7",2022,1293.4608,0.804466488523924,"LC"
"1237","FRs8",1750,1049.7592,1,"LC"
"1238","FRs8",1990,677.6008,0.645482125805613,"LC"
"1239","FRs8",2014,636.6988,0.606518904525914,"LC"
"1240","FRs8",2018,618.6968,0.589370209853841,"LC"
"1241","FRs8",2020,617.2852,0.588025520519373,"LC"
"1242","FRs8",2022,616.4812,0.587259630589568,"LC"
"1243","FRs9",1750,4963.7544,1,"LC"
"1244","FRs9",1990,805.8872,0.162354366283715,"EN"
"1245","FRs9",2014,616.038,0.124107268482099,"EN"
"1246","FRs9",2018,498.2292,0.100373459250925,"EN"
"1247","FRs9",2020,489.5764,0.0986302626092862,"CR"
"1248","FRs9",2022,486.2376,0.0979576265900666,"CR"
"1249","FS1",1750,354.2776,1,"LC"
"1250","FS1",1990,269.7356,0.761367921652399,"LC"
"1251","FS1",2014,248.5536,0.701578649059382,"LC"
"1252","FS1",2018,236.9268,0.668760316768545,"LC"
"1253","FS1",2020,236.1392,0.666537201335902,"LC"
"1254","FS1",2022,235.792,0.665557178890226,"LC"
"1255","FS10",1750,322.876,1,"LC"
"1256","FS10",1990,311.78,0.965633865632627,"LC"
"1257","FS10",2014,309.2904,0.957923165549623,"LC"
"1258","FS10",2018,306.1472,0.948188158921691,"LC"
"1259","FS10",2020,306.0088,0.94775951139137,"LC"
"1260","FS10",2022,305.542,0.946313755125807,"LC"
"1261","FS11",1750,39.6004,1,"LC"
"1262","FS11",1990,39.5996,0.999979798183857,"LC"
"1263","FS11",2014,39.5996,0.999979798183857,"LC"
"1264","FS11",2018,39.51,0.99771719477581,"LC"
"1265","FS11",2020,39.4644,0.996565691255644,"LC"
"1266","FS11",2022,39.448,0.996151554024707,"LC"
"1267","FS12",1750,119.0592,1,"LC"
"1268","FS12",1990,98.6836,0.82886160834274,"LC"
"1269","FS12",2014,94.8068,0.796299655969467,"LC"
"1270","FS12",2018,91.7228,0.770396575821104,"LC"
"1271","FS12",2020,91.3728,0.767456861796484,"LC"
"1272","FS12",2022,91.0064,0.764379401171854,"LC"
"1273","FS13",1750,41.644,1,"LC"
"1274","FS13",1990,36.5936,0.878724426087792,"LC"
"1275","FS13",2014,35.8892,0.861809624435693,"LC"
"1276","FS13",2018,35.256,0.846604552876765,"LC"
"1277","FS13",2020,35.23,0.845980213236,"LC"
"1278","FS13",2022,35.1444,0.843924695034099,"LC"
"1279","FS14",1750,96.9252,1,"LC"
"1280","FS14",1990,90.4544,0.933239240156327,"LC"
"1281","FS14",2014,85.8384,0.885614886531057,"LC"
"1282","FS14",2018,85.1672,0.87868995885487,"LC"
"1283","FS14",2020,85.0996,0.877992513814777,"LC"
"1284","FS14",2022,84.9324,0.876267472236322,"LC"
"1285","FS2",1750,298.8244,1,"LC"
"1286","FS2",1990,96.7788,0.323865119448077,"VU"
"1287","FS2",2014,85.3932,0.285763813129048,"EN"
"1288","FS2",2018,78.9872,0.264326474009485,"EN"
"1289","FS2",2020,78.6932,0.263342618608119,"EN"
"1290","FS2",2022,78.3044,0.262041520036516,"EN"
"1291","FS3",1750,1643.4048,1,"LC"
"1292","FS3",1990,681.9708,0.414974326471482,"VU"
"1293","FS3",2014,615.7756,0.374695023405067,"VU"
"1294","FS3",2018,587.502,0.357490741173447,"VU"
"1295","FS3",2020,583.5696,0.355097904058696,"VU"
"1296","FS3",2022,580.8488,0.353442316829061,"VU"
"1297","FS4",1750,61.564,1,"LC"
"1298","FS4",1990,51.0856,0.829796634396725,"LC"
"1299","FS4",2014,50.4092,0.818809693977,"LC"
"1300","FS4",2018,49.6488,0.806458319797284,"LC"
"1301","FS4",2020,49.5944,0.8055746865051,"LC"
"1302","FS4",2022,49.5296,0.804522123318823,"LC"
"1303","FS5",1750,342.2724,1,"LC"
"1304","FS5",1990,305.9408,0.893851797574096,"LC"
"1305","FS5",2014,297.7072,0.869796103921905,"LC"
"1306","FS5",2018,294.3276,0.854698104682133,"LC"
"1307","FS5",2020,293.57,0.852498109560686,"LC"
"1308","FS5",2022,293.0008,0.850845209318966,"LC"
"1309","FS6",1750,394.2892,1,"LC"
"1310","FS6",1990,265.5116,0.673393032322468,"LC"
"1311","FS6",2014,222.0696,0.563215020852714,"LC"
"1312","FS6",2018,192.13,0.481622008067726,"VU"
"1313","FS6",2020,189.02,0.473826013454232,"VU"
"1314","FS6",2022,183.1524,0.459117403166728,"VU"
"1315","FS7",1750,46.8288,1,"LC"
"1316","FS7",1990,39.3972,0.84130278802788,"LC"
"1317","FS7",2014,38.3944,0.819888615552822,"LC"
"1318","FS7",2018,37.5808,0.802514691813585,"LC"
"1319","FS7",2020,37.5596,0.802061978953123,"LC"
"1320","FS7",2022,37.4948,0.800678215115484,"LC"
"1321","FS9",1750,27.99,1,"LC"
"1322","FS9",1990,14.8516,0.53060378706681,"LC"
"1323","FS9",2014,13.5296,0.483372633083244,"VU"
"1324","FS9",2018,12.4376,0.444358699535548,"VU"
"1325","FS9",2020,12.3868,0.442543765630582,"VU"
"1326","FS9",2022,12.3604,0.441600571632726,"VU"
"1327","Gd1",1750,5026.9468,1,"LC"
"1328","Gd1",1990,4397.3812,0.87476183356466,"LC"
"1329","Gd1",2014,4294.7836,0.854352307846186,"LC"
"1330","Gd1",2018,4241.9476,0.843841753009998,"LC"
"1331","Gd1",2020,4226.5148,0.840771738423808,"LC"
"1332","Gd1",2022,4202.9276,0.836079586121739,"LC"
"1333","Gd10",1750,2830.788,1,"LC"
"1334","Gd10",1990,2755.7328,0.973486110581223,"LC"
"1335","Gd10",2014,2755.7328,0.973486110581223,"LC"
"1336","Gd10",2018,2755.526,0.973413056717776,"LC"
"1337","Gd10",2020,2755.4296,0.973379002595744,"LC"
"1338","Gd10",2022,2753.284,0.972621051099553,"LC"
"1339","Gd2",1750,158.3236,1,"LC"
"1340","Gd2",1990,156.1032,0.985975558918569,"LC"
"1341","Gd2",2014,154.554,0.97619053634455,"LC"
"1342","Gd2",2018,153.9484,0.972365459097696,"LC"
"1343","Gd2",2020,153.858,0.971794476628879,"LC"
"1344","Gd2",2022,153.586,0.970076476280226,"LC"
"1345","Gd3",1750,2966.1812,1,"LC"
"1346","Gd3",1990,2479.3892,0.835885953292402,"LC"
"1347","Gd3",2014,2437.634,0.821808863194197,"LC"
"1348","Gd3",2018,2414.0252,0.813849538254777,"LC"
"1349","Gd3",2020,2411.2724,0.812921476273938,"LC"
"1350","Gd3",2022,2409.262,0.812243702441375,"LC"
"1351","Gd4",1750,6647.026,1,"LC"
"1352","Gd4",1990,6156.9512,0.926271568668454,"LC"
"1353","Gd4",2014,6058.0144,0.911387197823508,"LC"
"1354","Gd4",2018,6007.3948,0.903771822165281,"LC"
"1355","Gd4",2020,5999.4244,0.902572729518434,"LC"
"1356","Gd4",2022,5993.8588,0.901735422728902,"LC"
"1357","Gd5",1750,1237.522,1,"LC"
"1358","Gd5",1990,1128.8028,0.912147662829428,"LC"
"1359","Gd5",2014,1123.1604,0.907588228734519,"LC"
"1360","Gd5",2018,1117.4256,0.902954129300328,"LC"
"1361","Gd5",2020,1116.5988,0.902286019965706,"LC"
"1362","Gd5",2022,1116.0928,0.901877138345823,"LC"
"1363","Gd6",1750,21.6172,1,"LC"
"1364","Gd6",1990,21.5512,0.996946875636068,"LC"
"1365","Gd6",2014,21.5488,0.996835852931925,"LC"
"1366","Gd6",2018,21.548,0.996798845363877,"LC"
"1367","Gd6",2020,21.548,0.996798845363877,"LC"
"1368","Gd6",2022,21.5476,0.996780341579853,"LC"
"1369","Gd7",1750,1346.9464,1,"LC"
"1370","Gd7",1990,1346.3916,0.999588105361876,"LC"
"1371","Gd7",2014,1346.2224,0.999462487891129,"LC"
"1372","Gd7",2018,1346.0288,0.999318755371409,"LC"
"1373","Gd7",2020,1345.9808,0.999283119209495,"LC"
"1374","Gd7",2022,1345.922,0.99923946491115,"LC"
"1375","Gd8",1750,20169.2884,1,"LC"
"1376","Gd8",1990,17303.9932,0.857937714847689,"LC"
"1377","Gd8",2014,17297.3804,0.857609850033182,"LC"
"1378","Gd8",2018,17292.468,0.857366291613937,"LC"
"1379","Gd8",2020,17291.8632,0.857336305429596,"LC"
"1380","Gd8",2022,17291.3664,0.857311673921029,"LC"
"1381","Gd9",1750,2208.2908,1,"LC"
"1382","Gd9",1990,1855.9928,0.840465757498967,"LC"
"1383","Gd9",2014,1855.9928,0.840465757498967,"LC"
"1384","Gd9",2018,1855.9928,0.840465757498967,"LC"
"1385","Gd9",2020,1855.9928,0.840465757498967,"LC"
"1386","Gd9",2022,1855.9928,0.840465757498967,"LC"
"1387","Gh1",1750,8370.6212,1,"LC"
"1388","Gh1",1990,8182.4556,0.977520712560736,"LC"
"1389","Gh1",2014,8162.5608,0.975143971393664,"LC"
"1390","Gh1",2018,8145.6308,0.973121421382681,"LC"
"1391","Gh1",2020,8141.3984,0.97261579582648,"LC"
"1392","Gh1",2022,8138.5332,0.972273503428873,"LC"
"1393","Gh10",1750,25965.724,1,"LC"
"1394","Gh10",1990,7280.0324,0.280370861216887,"EN"
"1395","Gh10",2014,6322.368,0.243488993413009,"EN"
"1396","Gh10",2018,5956.364,0.229393334073797,"EN"
"1397","Gh10",2020,5872.66,0.226169699716442,"EN"
"1398","Gh10",2022,5813.4168,0.223888107260171,"EN"
"1399","Gh11",1750,923.5568,1,"LC"
"1400","Gh11",1990,478.7988,0.518429185947199,"LC"
"1401","Gh11",2014,439.9816,0.476399069337154,"VU"
"1402","Gh11",2018,423.7476,0.458821374061671,"VU"
"1403","Gh11",2020,420.0992,0.454870994399045,"VU"
"1404","Gh11",2022,416.9716,0.451484521580048,"VU"
"1405","Gh12",1750,329.4952,1,"LC"
"1406","Gh12",1990,245.7636,0.745879150895066,"LC"
"1407","Gh12",2014,232.8736,0.706758702402948,"LC"
"1408","Gh12",2018,224.0544,0.679992910367131,"LC"
"1409","Gh12",2020,221.954,0.673618310676453,"LC"
"1410","Gh12",2022,221.1288,0.671113873586019,"LC"
"1411","Gh13",1750,3766.2224,1,"LC"
"1412","Gh13",1990,2306.3724,0.612383485372505,"LC"
"1413","Gh13",2014,2208.18,0.586311631517034,"LC"
"1414","Gh13",2018,2145.5384,0.569679156493785,"LC"
"1415","Gh13",2020,2131.164,0.565862493940878,"LC"
"1416","Gh13",2022,2123.7648,0.563897872839374,"LC"
"1417","Gh14",1750,9187.4096,1,"LC"
"1418","Gh14",1990,4187.3196,0.455767162051858,"VU"
"1419","Gh14",2014,3888.9904,0.423295637107548,"VU"
"1420","Gh14",2018,3732.7136,0.406285750011625,"VU"
"1421","Gh14",2020,3700.264,0.40275378600732,"VU"
"1422","Gh14",2022,3675.5048,0.400058880579353,"VU"
"1423","Gh15",1750,8598.4796,1,"LC"
"1424","Gh15",1990,5950.2648,0.692013597380635,"LC"
"1425","Gh15",2014,5659.708,0.658221948912922,"LC"
"1426","Gh15",2018,5517.9052,0.641730335674693,"LC"
"1427","Gh15",2020,5492.8644,0.638818099888264,"LC"
"1428","Gh15",2022,5468.9772,0.636040027355534,"LC"
"1429","Gh2",1750,7163.2324,1,"LC"
"1430","Gh2",1990,5891.2572,0.822429996826572,"LC"
"1431","Gh2",2014,5755.924,0.803537241092443,"LC"
"1432","Gh2",2018,5685.028,0.793640033234158,"LC"
"1433","Gh2",2020,5669.4836,0.791470007311224,"LC"
"1434","Gh2",2022,5660.4316,0.790206331990569,"LC"
"1435","Gh3",1750,13392.4368,1,"LC"
"1436","Gh3",1990,12579.0656,0.939266377572153,"LC"
"1437","Gh3",2014,12474.4728,0.931456536722279,"LC"
"1438","Gh3",2018,12395.2932,0.925544274362378,"LC"
"1439","Gh3",2020,12378.9708,0.924325496910316,"LC"
"1440","Gh3",2022,12357.1816,0.922698518913302,"LC"
"1441","Gh4",1750,9677.7704,1,"LC"
"1442","Gh4",1990,9336.4172,0.964728115475854,"LC"
"1443","Gh4",2014,9302.0416,0.961176098990734,"LC"
"1444","Gh4",2018,9263.8896,0.957233868660492,"LC"
"1445","Gh4",2020,9258.3208,0.956658446867059,"LC"
"1446","Gh4",2022,9249.242,0.955720338229971,"LC"
"1447","Gh5",1750,4949.5984,1,"LC"
"1448","Gh5",1990,2822.7828,0.570305421142855,"LC"
"1449","Gh5",2014,2657.3024,0.536872324833465,"LC"
"1450","Gh5",2018,2601.1916,0.525535889942101,"LC"
"1451","Gh5",2020,2587.7776,0.5228257710767,"LC"
"1452","Gh5",2022,2576.7764,0.52060312610413,"LC"
"1453","Gh6",1750,16012.9004,1,"LC"
"1454","Gh6",1990,11245.462,0.702275148104962,"LC"
"1455","Gh6",2014,10771.5056,0.672676737563421,"LC"
"1456","Gh6",2018,10567.0592,0.659909131764786,"LC"
"1457","Gh6",2020,10518.8544,0.656898758953125,"LC"
"1458","Gh6",2022,10488.0812,0.654976983432683,"LC"
"1459","Gh7",1750,1571.9508,1,"LC"
"1460","Gh7",1990,1336.1324,0.849983599995623,"LC"
"1461","Gh7",2014,1312.8352,0.835163034364689,"LC"
"1462","Gh7",2018,1292.1448,0.822000790355525,"LC"
"1463","Gh7",2020,1287.8068,0.819241162000745,"LC"
"1464","Gh7",2022,1286.1452,0.818184131462639,"LC"
"1465","Gh8",1750,80.4668,1,"LC"
"1466","Gh8",1990,70.7332,0.879035825955549,"LC"
"1467","Gh8",2014,69.058,0.858217302042582,"LC"
"1468","Gh8",2018,66.4928,0.826338315926568,"LC"
"1469","Gh8",2020,66.2432,0.823236415515467,"LC"
"1470","Gh8",2022,66.1308,0.821839566131622,"LC"
"1471","Gh9",1750,7074.3048,1,"LC"
"1472","Gh9",1990,5532.5328,0.782060281032844,"LC"
"1473","Gh9",2014,5409.5324,0.764673357020184,"LC"
"1474","Gh9",2018,5344.7948,0.755522267007777,"LC"
"1475","Gh9",2020,5322.0924,0.752313131885411,"LC"
"1476","Gh9",2022,5306.9972,0.750179325041239,"LC"
"1477","Gm1",1750,4268.0984,1,"LC"
"1478","Gm1",1990,2955.0616,0.692360232369525,"LC"
"1479","Gm1",2014,2869.5492,0.672324986696652,"LC"
"1480","Gm1",2018,2828.2592,0.662650889210989,"LC"
"1481","Gm1",2020,2819.8516,0.66068101897557,"LC"
"1482","Gm1",2022,2813.2064,0.659124072678362,"LC"
"1483","Gm10",1750,1093.2008,1,"LC"
"1484","Gm10",1990,320.5488,0.293220422085311,"EN"
"1485","Gm10",2014,244.8032,0.223932510843388,"EN"
"1486","Gm10",2018,191.496,0.175170014511515,"EN"
