"","T_MAPCODE","A3_fin","A3_prplost","A2b_fin","A2b_prplost50","B1_fin","B2_fin","RoD","D3_fin","D3_prpdeg","prp_invmax","RLE","Criteria_triggered","Criteria_used"
"128","FFq2","LC",0.0106167007289764,"LC",0.00647726136463828,"LC","LC",0,"LC",0,0.000378135320509872,"LC","","A3_nat, A3_wc, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, "
"129","FFq3","LC",0.00929217830788427,"LC",0.00319794386183194,"LC","LC",0,"LC",0,0.000377019116597483,"LC","","A3_nat, A3_wc, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, "
"130","FFq4","LC",0.0595768169273229,"LC",0.0245742616943305,"LC","LC",0,"LC",0,0.0100437140279104,"LC","","A3_nat, A3_wc, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, "
"131","FFq5","LC",0.00127259839490101,"LC",0.000736809754048388,"LC","LC",0,"LC",0.00614160140379461,0.00199528219285324,"LC","","A3_nat, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, D3_step"
"132","FFq6","LC",0.021519218543093,"LC",0.0107664693838264,"LC","LC",0,"LC",0.00327521845033873,0.118415014643106,"LC","","A3_nat, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, D3_step"
"133","FFs1","LC",0.210650557569499,"LC",0.0864666571789873,"LC","LC",0.2,"LC",0,0.0135152151101784,"LC","","A3_nat, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, "
"134","FFs10","LC",0.0268410612919314,"LC",0.0110933632611532,"LC","LC",0,"LC",0,0.100855595675028,"LC","","A3_nat, A3_wc, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, "
"135","FFs11","LC",0.0949207640948906,"LC",0.0331320497746072,"CR","VU",0.1,"LC",0,0.0613055643889168,"CR","B1iii_sp","A3_nat, A3_wc, A2b, B1iii_sp, B2iii_sp, "
"136","FFs12","LC",0.0680260434930947,"LC",0.035880496495614,"EN","VU",0.1,"LC",0,0.15380735028537,"EN","B1iii_sp","A3_nat, A3_wc, A2b, B1iii_sp, B2iii_sp, "
"137","FFs13","LC",0.0170839567346914,"LC",0.00930469178795887,"LC","LC",0,"LC",0,0.0239749959683303,"LC","","A3_nat, A3_wc, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, "
"138","FFs14","LC",0.0577150690427631,"LC",0.0256485476477598,"CR","EN",0.1,"LC",0,0.155753797899282,"CR","B1iii_sp","A3_nat, A3_wc, A2b, B1iii_sp, B2iii_sp, "
"139","FFs15","LC",0.0732056187338364,"LC",0.0342839838565217,"LC","LC",0.1,"LC",0,0.0404507363987339,"LC","","A3_nat, A3_wc, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, "
"140","FFs16","LC",0.0245080371945506,"LC",0.010551501698314,"LC","LC",0,"LC",0,0.1267124174985,"LC","","A3_nat, A3_wc, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, "
"141","FFs17","LC",0.0490468285929091,"LC",0.0196046289076344,"CR","EN",0,"LC",0,0.0915968732551647,"CR","B1iii_sp","A3_nat, A3_wc, A2b, B1iii_sp, B2iii_sp, "
"142","FFs18","LC",0.129390061392585,"LC",0.044038744606898,"LC","LC",0.1,"LC",0,0.0758923328768822,"LC","","A3_nat, A3_wc, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, D3_step"
"143","FFs19","LC",0.227694973500453,"LC",0.0767222226255911,"EN","VU",0.2,"LC",0,0.352542106283911,"EN","B1i_invmax","A3_nat, A3_wc, A2b, B1i_invmax, B2i_invmax, D3_step"
"144","FFs2","LC",0.271823676273698,"LC",0.14110213283677,"LC","LC",0.3,"LC",0,0.0199539763142236,"LC","","A3_nat, A3_wc, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, "
"145","FFs20","LC",0.317941083980553,"LC",0.0852086524166057,"EN","VU",0.2,"LC",0,0.346867370248456,"EN","B1i_invmax","A3_nat, A2b, B1i_invmax, B2i_invmax, D3_step"
"146","FFs21","LC",0.0037369883944772,"LC",0.00102514520140927,"LC","LC",0,"LC",0.0308466834187286,0.00419948760968787,"LC","","A3_nat, A3_wc, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, D3_lk"
"147","FFs22","LC",0.0038464747687119,"LC",0.00184827277694075,"LC","LC",0,"LC",0.00595966814777988,0.00788423174410084,"LC","","A3_nat, A3_wc, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, D3_lk"
"148","FFs23","LC",0.00688244781017718,"LC",0.00323239513033963,"LC","LC",0,"LC",0,0.00117951845390896,"LC","","A3_nat, A3_wc, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, "
"149","FFs24","LC",0.00317006473613645,"LC",0.00185617682118058,"LC","LC",0,"LC",0,0.00718830976592256,"LC","","A3_nat, A3_wc, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, "
"150","FFs25","LC",0.00435359357881027,"LC",0.00181299080924978,"LC","LC",0,"LC",0.000263497604347469,0.00334234699243167,"LC","","A3_nat, A3_wc, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, D3_lk"
"151","FFs26","LC",0.0518829838436067,"LC",0.0161356572471833,"LC","LC",0,"LC",0,0.0283861169553162,"LC","","A3_nat, A3_wc, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, D3_lk"
"152","FFs27","LC",0.102776380878567,"LC",0.0293561961055453,"LC","LC",0.1,"LC",0.0000479410405103457,0.0546022877067811,"LC","","A3_nat, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, D3_step"
"153","FFs28","LC",0.087774087034633,"LC",0.0231190514696728,"LC","LC",0,"LC",0.000251126788328251,0.0693493170140562,"LC","","A3_nat, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, D3_step"
"154","FFs29","VU",0.64868559172012,"VU",0.308545432051213,"CR","EN",0.6,"LC",0.313079829513514,0.338563135815895,"CR","B1i_rod, B1i_invmax, B1iii_sp","A3_nat, A3_nmb, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, D3_nmb"
"155","FFs3","LC",0.0335303344845137,"LC",0.0159993686187047,"LC","LC",0,"LC",0,0.03612881671989,"LC","","A3_nat, A3_wc, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, "
"156","FFs30","LC",0.0000959304184698032,"LC",0.0018654131090572,"LC","LC",0,"LC",0,0.0000426889787729053,"LC","","A3_nat, A3_wc, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, "
"157","FFs31","LC",0.00301513076063168,"LC",0.00137700945021915,"LC","LC",0,"LC",0,0.000110257924788344,"LC","","A3_nat, A3_wc, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, D3_step"
"158","FFs32","LC",0.353383381805015,"LC",0.221437297186261,"CR","EN",0.4,"LC",0,0.00228047081561829,"CR","B1i_rod","A3_nat, A2b, B1i_rod, B2i_rod, "
"159","FFs4","LC",0.0957879505514249,"LC",0.0352919611626072,"LC","LC",0.1,"LC",0,0.00967233899156505,"LC","","A3_nat, A3_wc, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, "
"160","FFs5","LC",0.0479101143535622,"LC",0.0218019546859891,"LC","LC",0,"LC",0,0.0158134054689296,"LC","","A3_nat, A3_wc, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, "
"161","FFs6","LC",0.0987501442650618,"LC",0.051087918579759,"CR","EN",0.1,"LC",0,0.0623685616094695,"CR","B1iii_sp","A3_nat, A3_wc, A2b, B1iii_sp, B2iii_sp, "
"162","FFs7","LC",0.0540527372990683,"LC",0.0196673506944406,"LC","LC",0,"LC",0,0.0111554617999002,"LC","","A3_nat, A3_wc, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, "
"163","FFs8","LC",0.0119565475766003,"LC",0.00619301870721471,"LC","LC",0,"LC",0,0.023025740687719,"LC","","A3_nat, A3_wc, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, "
"164","FFs9","LC",0.0572234851454104,"LC",0.0248831363983159,"CR","EN",0,"LC",0.0103043346269344,0.107835652019914,"CR","B1iii_sp","A3_nat, A3_coct, A2b, B1iii_sp, B2iii_sp, D3_coct"
"165","FFt1","LC",0.0209740550267707,"LC",0.00779275489709969,"LC","LC",0,"LC",0.0000355559418423311,0.0256743289055283,"LC","","A3_nat, A3_wc, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, D3_step"
"166","FFt2","LC",0.140136691001807,"LC",0.0235991444776172,"LC","LC",0,"LC",0.000344728308634118,0.191682803622609,"LC","","A3_nat, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, D3_step"
"167","FOa1","LC",0.244150552595738,"LC",0.174470226411376,"LC","LC",0.3,"LC",0,0.00261436340850627,"LC","","A3_nat, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, "
"168","FOa2","LC",0.226989008191145,"LC",0.105589670686266,"LC","LC",0.2,"LC",0,0.00140525763971609,"LC","","A3_nat, A3_kzn, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, "
"169","FOa3","LC",0.136929251540748,"LC",0.0752659919253279,"LC","LC",0.2,"LC",0,0.000758828679832668,"LC","","A3_nat, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, "
"170","FOz1","LC",0.197784801292453,"LC",0.0173420040681512,"LC","LC",0,"LC",0,0.0617198028509424,"LC","","A3_nat, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, D3_step"
"171","FOz2","LC",0.147857835544104,"LC",0.0258107402870747,"LC","LC",0.1,"LC",0,0.0329304552989571,"LC","","A3_nat, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, "
"172","FOz3","LC",0.167493006517711,"LC",0.0152708952259129,"LC","LC",0,"LC",0,0.0514388401350052,"LC","","A3_nat, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, "
"173","FOz4","LC",0.2579833901105,"LC",0.0143927531341266,"LC","LC",0,"LC",0,0.0456667534294369,"LC","","A3_nat, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, "
"174","FOz5","LC",0.080906634235991,"LC",0.0130287156298681,"LC","LC",0,"LC",0,0.0168114866161678,"LC","","A3_nat, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, "
"175","FOz6","LC",0.185201020976665,"LC",0.0267369188128922,"LC","LC",0.1,"LC",0,0.0232506983425297,"LC","","A3_nat, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, "
"176","FOz7","LC",0.250917201174065,"LC",0.126454906855977,"LC","LC",0.3,"LC",0,0.00211671693707564,"LC","","A3_nat, A3_kzn, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, "
"177","FOz8","LC",0.0911647421580418,"LC",0.0443283747744422,"LC","LC",0.1,"LC",0,0.0000736964329288764,"LC","","A3_nat, A3_kzn, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, "
"178","FOz9","LC",0.004683817801447,"LC",0.000223016537060706,"LC","LC",0,"LC",0,0.0189760326062879,"LC","","A3_nat, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, "
"179","FRa1","VU",0.57344092365417,"VU",0.41156473790108,"EN","VU",0.8,"LC",0,0.140971567622363,"EN","B1i_rod","A3_nat, A3_wc, A2b, B1i_rod, B2i_rod, "
"180","FRa2","LC",0.349628708947131,"LC",0.165731746109425,"CR","EN",0.3,"LC",0,0.121369056091446,"CR","B1iii_sp","A3_nat, A3_wc, A2b, B1iii_sp, B2iii_sp, "
"181","FRc1","EN",0.802777590827933,"EN",0.595586244900327,"EN","CR",1.2,"LC",0,0.133135447586315,"CR","B2i_rod, B2iii_sp","A3_nat, A3_wc, A2b, B1i_rod, B1iii_sp, B2i_rod, B2iii_sp, "
"182","FRc2","EN",0.806713669086694,"EN",0.513791397748151,"EN","EN",1,"LC",0,0.114985611005826,"EN","A3_nat, A3_wc, A2b, B1i_rod, B1iii_sp, B2i_rod, B2iii_sp","A3_nat, A3_wc, A2b, B1i_rod, B1iii_sp, B2i_rod, B2iii_sp, "
"183","FRd1","LC",0.101400309073945,"LC",0.040030534977147,"LC","LC",0.1,"LC",0,0.0556790388850807,"LC","","A3_nat, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, "
"184","FRd2","LC",0.023492467085603,"LC",0.00351438404518185,"LC","LC",0,"LC",0,0.000486799111874644,"LC","","A3_nat, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, "
"185","FRg1","LC",0.172650615501231,"LC",0.0554027612858325,"LC","LC",0.1,"LC",0,0.000468376663449214,"LC","","A3_nat, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, "
"186","FRg2","EN",0.771595599390467,"EN",0.529093408529834,"EN","VU",1.1,"LC",0,0.247368790436408,"EN","A3_nat, A3_wc, A2b, B1i_rod, B1iii_sp","A3_nat, A3_wc, A2b, B1i_rod, B1iii_sp, B2i_rod, B2iii_sp, "
"187","FRg3","LC",0.0164618498195247,"LC",0.0135866704564593,"LC","LC",0,"LC",0,0.150542658709088,"LC","","A3_nat, A3_wc, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, "
"188","FRl1","LC",0.111019597181017,"LC",0.0474649894405841,"LC","LC",0.1,"LC",0.214646897260615,0.0462761035145507,"LC","","A3_nat, A3_wc, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, D3_lk"
"189","FRs1","LC",0.054313912766635,"LC",0.0332975231035887,"LC","LC",0.1,"LC",0,0.0297194949766994,"LC","","A3_nat, A2b, B1i_rod, B1i_invmax, B1iii_sp, B2i_rod, B2i_invmax, B2iii_sp, "
"190","FRs10","CR",0.900560268422385,"EN",0.612235020811151,"CR","CR",1.2,"LC",0.071342383107089,0.214865510106637,"CR","A3_nat, B1i_rod, B1iii_sp, B2i_rod, B2iii_sp","A3_nat, A2b, B1i_rod, B1iii_sp, B2i_rod, B2iii_sp, D3_coct"
"191","FRs11","EN",0.838599915152059,"EN",0.540821531778325,"CR","VU",1.1,"LC",0,0.232474263178115,"CR","B1i_rod, B1iii_sp","A3_nat, A3_wc, A2b, B1i_rod, B1iii_sp, B2i_rod, B2iii_sp, "
"192","FRs12","CR",0.903474909568702,"EN",0.58198095777401,"EN","VU",1.2,"LC",0,0.171141083629868,"CR","A3_nat","A3_nat, A2b, B1i_rod, B1iii_sp, B2i_rod, B2iii_sp, "
"193","FRs13","EN",0.822261571539796,"EN",0.536412907812284,"EN","VU",1.1,"LC",0,0.158591894321681,"EN","A3_nat, A3_wc, A2b, B1i_rod, B1iii_sp","A3_nat, A3_wc, A2b, B1i_rod, B1iii_sp, B2i_rod, B2iii_sp, "
