"","BIOME","T_Name","T_MAPCODE","nat_1750","nat_1990","nat_2014","nat_2018","nat_2020","nat_2022","pnat_1990","pnat_2014","pnat_2018","pnat_2020","pnat_2022","ARD","nat_2040","prplost9040","ROD","A2b","A3"
"203","Fynbos","Lambert's Bay Strandveld","FS1",354.2776,269.7356,248.5536,236.9268,236.1392,235.792,0.761367921652399,0.701578649059382,0.668760316768545,0.666537201335902,0.665557178890226,1.0607375,216.698725,0.196625417631191,0.393250835262383,"LC","LC"
"204","Fynbos","Southwestern Strandveld","FS10",322.876,311.78,309.2904,306.1472,306.0088,305.542,0.965633865632627,0.957923165549623,0.948188158921691,0.94775951139137,0.946313755125807,0.1949375,302.033125,0.0312620277118481,0.0625240554236962,"LC","LC"
"205","Fynbos","Grootbos Strandveld","FS11",39.6004,39.5996,39.5996,39.51,39.4644,39.448,0.999979798183857,0.999979798183857,0.99771719477581,0.996565691255644,0.996151554024707,0.00473750000000006,39.362725,0.00598175234093286,0.0119635046818656,"LC","LC"
"206","Fynbos","Southeastern Strandveld","FS12",119.0592,98.6836,94.8068,91.7228,91.3728,91.0064,0.82886160834274,0.796299655969467,0.770396575821104,0.767456861796484,0.764379401171854,0.2399125,86.687975,0.12155641869571,0.243112837391421,"LC","LC"
"207","Fynbos","Goukamma Strandveld","FS13",41.644,36.5936,35.8892,35.256,35.23,35.1444,0.878724426087792,0.861809624435693,0.846604552876765,0.845980213236,0.843924695034098,0.0452875000000001,34.329225,0.0618789897687029,0.123757979537406,"LC","LC"
"208","Fynbos","St Francis Strandveld","FS14",96.9252,90.4544,85.8384,85.1672,85.0996,84.9324,0.933239240156327,0.885614886531057,0.878689958854869,0.877992513814777,0.876267472236322,0.1725625,81.826275,0.0953864599179256,0.190772919835851,"LC","LC"
"209","Fynbos","Saldanha Granite Strandveld","FS2",298.8244,96.7788,85.3932,78.9872,78.6932,78.3044,0.323865119448077,0.285763813129048,0.264326474009485,0.263342618608119,0.262041520036516,0.577325,67.91255,0.298270385662976,0.596540771325952,"LC","EN"
"210","Fynbos","Saldanha Flats Strandveld","FS3",1643.4048,681.9708,615.7756,587.502,583.5696,580.8488,0.414974326471482,0.374695023405067,0.357490741173447,0.355097904058696,0.353442316829061,3.1600625,523.967675,0.231686056059878,0.463372112119757,"LC","VU"
"211","Fynbos","Saldanha Limestone Strandveld","FS4",61.564,51.0856,50.4092,49.6488,49.5944,49.5296,0.829796634396725,0.818809693977,0.806458319797284,0.8055746865051,0.804522123318823,0.0486249999999999,48.65435,0.0475916892431526,0.0951833784863052,"LC","LC"
"212","Fynbos","Langebaan Dune Strandveld","FS5",342.2724,305.9408,297.7072,294.3276,293.57,293.0008,0.893851797574096,0.869796103921905,0.859922097136667,0.857708655445195,0.856045652527052,0.404375,285.72205,0.0660871318895682,0.132174263779136,"LC","LC"
"213","Fynbos","Cape Flats Dune Strandveld","FS6",394.2892,265.5116,222.0696,192.13,189.02,183.1524,0.673393032322468,0.563215020852714,0.487281924029367,0.479394312601005,0.464512849958863,2.573725,136.82535,0.484672797723339,0.969345595446677,"VU","VU"
"214","Fynbos","Overberg Dune Strandveld","FS7",46.8288,39.3972,38.3944,37.5808,37.5596,37.4948,0.84130278802788,0.819888615552822,0.802514691813585,0.802061978953123,0.800678215115484,0.05945,36.4247,0.0754495243316783,0.150899048663357,"LC","LC"
"215","Fynbos","Groot Brak Dune Strandveld","FS9",27.99,14.8516,13.5296,12.4376,12.3868,12.3604,0.53060378706681,0.483372633083244,0.444358699535548,0.442543765630582,0.441600571632726,0.07785,10.9591,0.262092973147674,0.524185946295349,"LC","VU"
"216","Grassland","Amathole Montane Grassland","Gd1",5026.9468,4397.3812,4294.7836,4241.9476,4226.5148,4202.9276,0.87476183356466,0.854352307846186,0.843841753009998,0.840771738423808,0.836079586121739,6.07667499999999,4093.54745,0.0690942486405317,0.138188497281063,"LC","LC"
"217","Grassland","Drakensberg Afroalpine Heathland","Gd10",2830.788,2755.7328,2755.7328,2755.526,2755.4296,2753.284,0.973486110581223,0.973486110581223,0.973413056717776,0.973379002595744,0.972621051099553,0.0765250000000037,2751.90655,0.00138846915782258,0.00277693831564525,"LC","LC"
"218","Grassland","Amathole Mistbelt Grassland","Gd2",158.3236,156.1032,154.554,153.9484,153.858,153.586,0.985975558918569,0.97619053634455,0.972365459097696,0.971794476628879,0.970076476280226,0.0786624999999992,152.170075,0.0251956718376046,0.0503913436752092,"LC","LC"
"219","Grassland","Stormberg Plateau Grassland","Gd3",2966.1812,2479.3892,2437.634,2414.0252,2411.2724,2409.262,0.835885953292402,0.821808863194197,0.813849538254777,0.812921476273938,0.812243702441375,2.191475,2369.81545,0.0441938482268133,0.0883876964536264,"LC","LC"
"220","Grassland","Southern Drakensberg Highland Grassland","Gd4",6647.026,6156.9512,6058.0144,6007.3948,5999.4244,5993.8588,0.926271568668454,0.911387197823508,0.903771822165281,0.902572729518434,0.901735422728902,5.09663750000001,5902.119325,0.0413892958904727,0.0827785917809453,"LC","LC"
"221","Grassland","Northern Drakensberg Highland Grassland","Gd5",1237.522,1128.8028,1123.1604,1117.4256,1116.5988,1116.0928,0.912147662829428,0.907588228734519,0.902954129300328,0.902286019965706,0.901877138345823,0.397187500000001,1108.943425,0.0175933077061822,0.0351866154123644,"LC","LC"
"222","Grassland","Drakensberg-Amathole Afromontane Fynbos","Gd6",21.6172,21.5512,21.5488,21.548,21.548,21.5476,0.996946875636068,0.996835852931925,0.996798845363877,0.996798845363877,0.996780341579853,0.000112500000000071,21.545575,0.000261006347674468,0.00052201269534908,"LC","LC"
"223","Grassland","uKhahlamba Basalt Grassland","Gd7",1346.9464,1346.3916,1346.2224,1346.0288,1345.9808,1345.922,0.999588105361876,0.999462487891129,0.999318755371409,0.999283119209495,0.99923946491115,0.0146749999999969,1345.65785,0.000544975176612713,0.00108995035322538,"LC","LC"
"224","Grassland","Lesotho Highland Basalt Grassland","Gd8",20169.2884,17303.9932,17297.3804,17292.468,17291.8632,17291.3664,0.857937714847689,0.857609850033182,0.857366291613937,0.857336305429596,0.857311673921029,0.394587500000057,17284.263825,0.00114016312720249,0.00228032625440501,"LC","LC"
"225","Grassland","Western Lesotho Basalt Shrubland","Gd9",2208.2908,1855.9928,1855.9928,1855.9928,1855.9928,1855.9928,0.840465757498967,0.840465757498967,0.840465757498967,0.840465757498967,0.840465757498967,0,1855.9928,0,0,"LC","LC"
"226","Grassland","Karoo Escarpment Grassland","Gh1",8370.6212,8182.4556,8162.5608,8145.6308,8141.3984,8138.5332,0.977520712560736,0.975143971393664,0.973121421382681,0.97261579582648,0.972273503428873,1.37257500000001,8113.82685,0.00838730490636585,0.0167746098127317,"LC","LC"
"227","Grassland","Vaal-Vet Sandy Grassland","Gh10",25965.724,7280.0324,6322.368,5956.364,5872.66,5813.4168,0.280370861216887,0.243488993413009,0.229393334073797,0.226169699716442,0.223888107260171,45.8317375,4988.445525,0.314777015964929,0.629554031929858,"VU","EN"
"228","Grassland","Vredefort Dome Granite Grassland","Gh11",923.5568,478.7988,439.9816,423.7476,420.0992,416.9716,0.518429185947199,0.476399069337154,0.458821374061671,0.454870994399045,0.451484521580048,1.9321,382.1938,0.201765334416043,0.403530668832086,"LC","VU"
"229","Grassland","Vaal Reefs Dolomite Sinkhole Woodland","Gh12",329.4952,245.7636,232.8736,224.0544,221.954,221.1288,0.745879150895066,0.706758702402948,0.679992910367131,0.673618310676453,0.671113873586019,0.7698375,207.271725,0.156621546071102,0.313243092142205,"LC","LC"
"230","Grassland","Klerksdorp Thornveld","Gh13",3766.2224,2306.3724,2208.18,2145.5384,2131.164,2123.7648,0.612383485372505,0.586311631517034,0.569679156493785,0.565862493940878,0.563897872839373,5.70648750000001,2021.048025,0.123711320426831,0.247422640853663,"LC","LC"
"231","Grassland","Western Highveld Sandy Grassland","Gh14",9187.4096,4187.3196,3888.9904,3732.7136,3700.264,3675.5048,0.455767162051858,0.423295637107548,0.406285750011625,0.40275378600732,0.400058880579353,15.9942125,3387.608975,0.190983899342195,0.38196779868439,"LC","VU"
"232","Grassland","Carletonville Dolomite Grassland","Gh15",8598.4796,5950.2648,5659.708,5517.9052,5492.8644,5468.9772,0.692013597380635,0.658221948912922,0.641730335674693,0.638818099888264,0.636040027355534,15.0402375,5198.252925,0.126382925848947,0.252765851697894,"LC","LC"
"233","Grassland","Aliwal North Dry Grassland","Gh2",7163.2324,5891.2572,5755.924,5685.028,5669.4836,5660.4316,0.822429996826572,0.803537241092443,0.793640033234158,0.791470007311224,0.790206331990569,7.2133,5530.5922,0.0612203792426513,0.122440758485303,"LC","LC"
"234","Grassland","Xhariep Karroid Grassland","Gh3",13392.4368,12579.0656,12474.4728,12395.2932,12378.9708,12357.1816,0.939266377572153,0.931456536722279,0.925544274362378,0.924325496910316,0.922698518913302,6.933875,12232.37185,0.0275611687723451,0.0551223375446901,"LC","LC"
"235","Grassland","Besemkaree Koppies Shrubland","Gh4",9677.7704,9336.4172,9302.0416,9263.8896,9258.3208,9249.242,0.964728115475854,0.961176098990735,0.957233868660492,0.956658446867059,0.955720338229971,2.72422499999999,9200.20595,0.0145892420060235,0.0291784840120468,"LC","LC"
"236","Grassland","Bloemfontein Dry Grassland","Gh5",4949.5984,2822.7828,2657.3024,2601.1916,2587.7776,2576.7764,0.570305421142855,0.536872324833465,0.525535889942101,0.5228257710767,0.52060312610413,7.68769999999999,2438.3978,0.136172361543368,0.272344723086735,"LC","LC"
"237","Grassland","Central Free State Grassland","Gh6",16012.9004,11245.462,10771.5056,10567.0592,10518.8544,10488.0812,0.702275148104962,0.672676737563421,0.659909131764786,0.656898758953125,0.654976983432683,23.66815,10062.0545,0.105234226926381,0.210468453852763,"LC","LC"
"238","Grassland","Winburg Grassy Shrubland","Gh7",1571.9508,1336.1324,1312.8352,1292.1448,1287.8068,1286.1452,0.849983599995623,0.835163034364689,0.822000790355525,0.819241162000745,0.818184131462639,1.5621,1258.0274,0.0584560332493996,0.116912066498799,"LC","LC"
"239","Grassland","Bloemfontein Karroid Shrubland","Gh8",80.4668,70.7332,69.058,66.4928,66.2432,66.1308,0.879035825955549,0.858217302042582,0.826338315926569,0.823236415515467,0.821839566131622,0.143825,63.54195,0.101667251022151,0.203334502044302,"LC","LC"
"240","Grassland","Western Free State Clay Grassland","Gh9",7074.3048,5532.5328,5409.5324,5344.7948,5322.0924,5306.9972,0.782060281032844,0.764673357020184,0.755522267007777,0.752313131885412,0.750179325041239,7.0479875,5180.133425,0.0636958492139441,0.127391698427888,"LC","LC"
"241","Grassland","Zastron Moist Grassland","Gm1",4268.0984,2955.0616,2869.5492,2828.2592,2819.8516,2813.2064,0.692360232369525,0.672324986696652,0.662650889210989,0.66068101897557,0.659124072678362,4.432975,2733.41285,0.075006473638316,0.150012947276632,"LC","LC"
"242","Grassland","Egoli Granite Grassland","Gm10",1093.2008,320.5488,244.8032,191.496,187.4896,183.1432,0.293220422085311,0.223932510843388,0.175170014511515,0.171505180018163,0.167529332214173,4.293925,105.85255,0.669777113500347,1.33955422700069,"EN","EN"
"243","Grassland","Rand Highveld Grassland","Gm11",10508.8704,5015.5244,4524.9156,4291.7392,4240.3376,4209.3672,0.47726579633145,0.430580588376083,0.408392057056865,0.403500798715721,0.400553726497569,25.1924125,3755.903775,0.251144351924597,0.502288703849193,"LC","VU"
"244","Grassland","Eastern Highveld Grassland","Gm12",12772.3408,4776.8264,4201.6852,3851.0776,3774.9456,3707.4124,0.37399772483365,0.328967513926656,0.301516977999835,0.295556285187755,0.290268828404579,33.4191875,3105.867025,0.349805338330905,0.69961067666181,"VU","EN"
"245","Grassland","Amersfoort Highveld Clay Grassland","Gm13",3927.052,2316.5632,2222.6736,2149.9184,2135.0956,2126.2596,0.589898784126108,0.565990366310403,0.547463695413251,0.543689159196262,0.541439125328618,5.94698750000001,2019.213825,0.12835798090896,0.256715961817921,"LC","LC"
"246","Grassland","Wakkerstroom Montane Grassland","Gm14",3750.41,3144.5436,3055.6776,2986.1004,2961.5316,2950.1124,0.838453289107058,0.814758279761413,0.796206388101568,0.789655424340272,0.786610637236995,6.075975,2840.74485,0.0966113969607545,0.193222793921509,"LC","LC"
"247","Grassland","Paulpietersburg Moist Grassland","Gm15",4216.8496,2624.2452,2151.1392,2005.8116,1983.8856,1967.0736,0.622323641801216,0.510129457782891,0.475665909450505,0.470466293130303,0.466479430520832,20.5366125,1597.414575,0.391286082946822,0.782572165893644,"VU","VU"
"248","Grassland","KaNgwane Montane Grassland","Gm16",9654.236,5975.7136,5576.0644,5378.8324,5353.44,5328.8756,0.618973225846147,0.577576972429512,0.557147391051969,0.55451720881901,0.551972792046932,20.2136875,4965.029225,0.169131997055548,0.338263994111096,"LC","LC"
"249","Grassland","Barberton Montane Grassland","Gm17",1291.3936,866.7416,818.916,807.2168,806.4492,805.2008,0.671167644008767,0.63413354379331,0.62507418342479,0.624479786797767,0.623513079203738,1.92315,770.5841,0.110941369376986,0.221882738753972,"LC","LC"
"250","Grassland","Sekhukhune Montane Grassland","Gm19",1380.852,893.0368,873.7352,856.5124,848.8632,847.0616,0.646728831185384,0.632750794437058,0.620278205050215,0.614738726525363,0.613434024790492,1.436725,821.20055,0.0804404141016361,0.160880828203272,"LC","LC"
"251","Grassland","Senqu Montane Shrubland","Gm2",3737.0288,2828.014,2825.676,2819.304,2818.9224,2818.7752,0.756754670983536,0.756129040268568,0.754423942357629,0.754321829149403,0.754282439568033,0.288712500000003,2813.578375,0.00510450973722198,0.010209019474444,"LC","LC"
"252","Grassland","Leolo Summit Sourveld","Gm20",20.3384,19.43,19.1876,18.9768,18.3856,18.3784,0.955335719623963,0.943417377964835,0.933052747512095,0.903984580891319,0.903630570743028,0.0328625,17.786875,0.0845663921770459,0.169132784354092,"LC","LC"
"253","Grassland","Lydenburg Thornveld","Gm21",1551.0772,1249.0212,1223.2004,1203.0184,1195.0992,1192.6756,0.805260498961625,0.788613487452462,0.775601884935192,0.770496271881245,0.768933744883878,1.7608,1160.9812,0.0704871942926187,0.140974388585238,"LC","LC"
"254","Grassland","Northern Escarpment Dolomite Grassland","Gm22",939.1744,395.5192,367.038,354.1212,352.8536,352.086,0.421134988347212,0.390809204339471,0.377055848200292,0.375706152126804,0.374888838537337,1.3572875,327.654825,0.171583010382303,0.343166020764605,"LC","VU"
"255","Grassland","Northern Escarpment Quartzite Sourveld","Gm23",1373.9432,794.8396,774.3048,762.3952,760.7508,759.7868,0.578509795747015,0.563563908609905,0.554895719124342,0.553698871976658,0.552997241807376,1.0954,740.0696,0.0689069845035402,0.13781396900708,"LC","LC"
"256","Grassland","Northern Escarpment Afromontane Fynbos","Gm24",10.0012,9.4036,9.3932,9.338,9.336,9.3328,0.940247170339559,0.939207295124585,0.933687957445106,0.933487981442227,0.933168019837619,0.00221250000000001,9.292975,0.0117641116168277,0.0235282232336553,"LC","LC"
"257","Grassland","Woodbush Granite Grassland","Gm25",430.6344,130.226,117.5052,107.2648,104.8692,103.7852,0.302405009910959,0.272865335421416,0.249085535201089,0.243522579710306,0.241005363250126,0.826275,88.91225,0.317246555987284,0.634493111974567,"VU","EN"
"258","Grassland","Wolkberg Dolomite Grassland","Gm26",260.5796,245.3736,244.3972,242.6696,242.4308,242.2212,0.941645470328452,0.937898438711242,0.931268602760922,0.930352184131068,0.929547823390626,0.0985125,240.447975,0.0200739810639775,0.0401479621279551,"LC","LC"
"259","Grassland","Strydpoort Summit Sourveld","Gm27",268.0664,262.4448,262.156,261.5852,261.2656,261.144,0.979029076378091,0.97795173136208,0.975822408179466,0.974630166257315,0.974176547303206,0.0406499999999994,260.4123,0.00774448569756372,0.0154889713951274,"LC","LC"
"260","Grassland","Soutpansberg Summit Sourveld","Gm28",93.8756,91.9744,91.866,91.6264,91.572,91.556,0.97974766606019,0.97859294640993,0.976040632496623,0.975461142192433,0.975290703867672,0.0130750000000002,91.32065,0.0071079561269223,0.0142159122538447,"LC","LC"
"261","Grassland","Waterberg-Magaliesberg Summit Sourveld","Gm29",523.222,506.6884,505.58,504.4908,502.8124,502.7088,0.96840041129769,0.966281998845614,0.96420028209823,0.960992465913131,0.960794462006567,0.1243625,500.470275,0.0122720887235626,0.0245441774471253,"LC","LC"
"262","Grassland","Eastern Free State Clay Grassland","Gm3",15063.9784,6938.542,6282.8076,6078.1844,6031.672,6008.3952,0.46060488243929,0.417074920925272,0.403491311432045,0.400403654322818,0.398858458267572,29.0670875,5485.187625,0.20946106184844,0.418922123696881,"LC","VU"
"263","Grassland","Steenkampsberg Montane Grassland","Gm30",3858.6324,2921.2116,2753.9672,2639.05,2628.6144,2611.3308,0.757058796271964,0.713715875085691,0.683934028025059,0.681229546509795,0.67675034294534,9.683775,2437.02285,0.165749290465641,0.331498580931282,"LC","LC"
"264","Grassland","Long Tom Pass Montane Grassland","Gm31",1048.1812,581.3352,554.292,539.4976,538.338,536.1616,0.554613267248067,0.528813147955716,0.514698794445083,0.513592497175107,0.511516138621834,1.411675,510.75145,0.121416611276936,0.242833222553872,"LC","LC"
"265","Grassland","Eastern Free State Sandy Grassland","Gm4",14254.748,8134.3808,7712.2628,7518.9212,7481.0312,7447.7704,0.570643605905906,0.541031156776675,0.527467844398231,0.524809782677323,0.522476468893031,21.456575,7061.55205,0.131888188711303,0.263776377422606,"LC","LC"
"266","Grassland","Basotho Montane Shrubland","Gm5",3469.5508,2522.0496,2491.4276,2469.1272,2465.3384,2462.3852,0.72690954690734,0.718083620507877,0.711656160215322,0.710564145652515,0.709712969183215,1.86451249999999,2428.823975,0.0369642313933872,0.0739284627867743,"LC","LC"
"267","Grassland","Frankfort Highveld Grassland","Gm6",9891.6532,6028.4972,5633.9672,5509.6956,5480.8668,5464.9784,0.609452947662985,0.569567804904442,0.557004525795546,0.554090068584289,0.55248382545397,17.6099625,5147.999075,0.146055989708347,0.292111979416694,"LC","LC"
"268","Grassland","Northern Free State Shrubland","Gm7",30.0484,28.2304,27.9176,27.7012,27.6636,27.6196,0.939497610521692,0.929087738448636,0.921886023881471,0.920634709335605,0.919170405079805,0.0190875,27.276025,0.0338066410677852,0.0676132821355703,"LC","LC"
"269","Grassland","Soweto Highveld Grassland","Gm8",14492.9396,6431.328,5912.7288,5621.0652,5561.5276,5504.348,0.443755937546307,0.407973051926608,0.387848521772629,0.383740480088663,0.379795138316867,28.968125,4982.92175,0.225211068382766,0.450422136765533,"LC","VU"
"270","Grassland","Tsakane Clay Grassland","Gm9",1313.2256,552.0528,482.5004,445.0712,440.6508,435.8432,0.420379255475982,0.367416230691817,0.338914501819032,0.335548438897323,0.331887529454193,3.63155,370.4753,0.328913285106062,0.657826570212125,"VU","VU"
"271","Grassland","Northern Zululand Mistbelt Grassland","Gs1",539.2132,341.3452,298.9824,283.1792,282.2376,281.4492,0.633043107995131,0.554479007561388,0.525171119698108,0.523424871646317,0.521962741268204,1.87175,247.7577,0.274172597124553,0.548345194249106,"LC","LC"
"272","Grassland","Drakensberg Foothill Moist Grassland","Gs10",10944.6128,8268.448,7843.228,7637.4216,7606.1784,7576.2196,0.755481089289883,0.716629098107518,0.697824741684786,0.694970076967912,0.692232766790982,21.6321375,7186.841125,0.130811353593806,0.261622707187612,"LC","LC"
"273","Grassland","Southern KwaZulu-Natal Moist Grassland","Gs11",2342.158,1215.3212,1076.9832,1027.9996,1024.5988,1020.7256,0.518889502757713,0.459825169779323,0.438911294626579,0.43745930035463,0.435805611747798,6.0811125,911.265575,0.250185403661189,0.500370807322377,"LC","VU"
"274","Grassland","East Griqualand Grassland","Gs12",8728.1252,5261.9836,4910.9228,4746.6104,4722.0004,4698.084,0.602876732336516,0.562654944500567,0.543829320871795,0.541009700456634,0.53826954727918,17.6218625,4380.890475,0.167445053420539,0.334890106841078,"LC","LC"
"275","Grassland","Mabela Sandy Grassland","Gs13",492.96,186.8456,170.0176,154.5836,153.1612,148.2664,0.379027913015255,0.344891269068484,0.313582440765985,0.310697013956508,0.300767607919507,1.2056,126.5656,0.322619317768253,0.645238635536507,"VU","VU"
"276","Grassland","Mthatha Moist Grassland","Gs14",5281.672,2477.8336,2259.068,2168.1408,2152.5728,2135.8588,0.469138106266349,0.427718343736605,0.41050273474006,0.407555183282869,0.404390655080437,10.6867125,1943.497975,0.215646290775942,0.431292581551885,"LC","VU"
"277","Grassland","Tsomo Grassland","Gs15",6137.2616,3958.2016,3806.1988,3728.6372,3718.7268,3708.014,0.64494588270443,0.620178680341734,0.607540861546459,0.605926069698577,0.604180535501371,7.81836249999999,3567.283475,0.0987615499422767,0.197523099884553,"LC","LC"
"278","Grassland","Queenstown Thornveld","Gs16",3606.2944,3100.884,3030.7144,2995.0192,2990.1632,2980.22,0.859853261009417,0.840395725873074,0.830497698690379,0.82915116414234,0.826393984917038,3.77075000000001,2912.3465,0.060801210235533,0.121602420471066,"LC","LC"
"279","Grassland","Tarkastad Montane Shrubland","Gs17",4242.1876,4185.8024,4178.7004,4172.418,4171.49,4170.7988,0.986708461455123,0.985034325214661,0.983553391179589,0.983334636120289,0.9831717013175,0.4688625,4162.359275,0.00560062868710663,0.0112012573742134,"LC","LC"
"280","Grassland","Bedford Dry Grassland","Gs18",1433.932,1414.8308,1411.5748,1409.0108,1408.2936,1407.3916,0.986679145175643,0.984408465673407,0.98262037530371,0.982120212116056,0.98149117252422,0.232475000000001,1403.20705,0.00821564670489218,0.0164312934097845,"LC","LC"
"281","Grassland","Dry Coast Hinterland Grassland","Gs19",3024.2364,1551.1112,1426.8328,1352.3572,1342.1664,1334.6488,0.512893502637558,0.471799360658446,0.44717311120255,0.443803401083328,0.441317616572567,6.76445,1212.8887,0.218051742518525,0.43610348503705,"LC","VU"
"282","Grassland","Ithala Quartzite Sourveld","Gs2",1545.4912,1300.2316,1261.6112,1245.6404,1244.0572,1242.8228,0.84130637560408,0.816317297697975,0.805983495732619,0.804959096499546,0.804160386031315,1.794025,1210.53035,0.0689886709413925,0.137977341882785,"LC","LC"
"283","Grassland","Moist Coast Hinterland Grassland","Gs20",6280.594,2644.1768,2413.7704,2281.9068,2266.1492,2257.522,0.421007439742164,0.38432199247396,0.363326589809817,0.360817655145357,0.359444027109538,12.0829625,2040.028675,0.228482499732998,0.456964999465997,"LC","VU"
"284","Grassland","Low Escarpment Moist Grassland","Gs3",1742.278,1606.7372,1582.5852,1568.3444,1565.438,1563.8912,0.922204837574715,0.908342526278814,0.900168859389833,0.8985006985108,0.897612895301439,1.3389375,1539.790325,0.0416663502905143,0.0833327005810284,"LC","LC"
"285","Grassland","Northern KwaZulu-Natal Moist Grassland","Gs4",7440.426,4805.9292,4442.0148,4293.0084,4260.2476,4242.93,0.645921241606327,0.597010816316163,0.576984221064762,0.572581139843337,0.570253638702945,17.593725,3926.24295,0.183041866284672,0.366083732569343,"LC","LC"
"286","Grassland","KwaZulu-Natal Highland Thornveld","Gs6",5227.4684,3638.4548,3421.2016,3328.7696,3316.8892,3303.6124,0.696026168230878,0.654466242206266,0.63678426061839,0.634511573518072,0.631971759025841,10.463825,3115.26355,0.143794901615928,0.287589803231855,"LC","LC"
"287","Grassland","Income Sandy Grassland","Gs7",4653.6068,2693.4696,2459.5172,2389.8856,2374.6972,2366.6848,0.578791830886959,0.52851848162161,0.513555550073547,0.510291759071695,0.50856999779182,10.212025,2182.86835,0.189570080909768,0.379140161819536,"LC","LC"
"288","Grassland","Mooi River Highland Grassland","Gs8",2862.4156,1978.5956,1746.3828,1680.63,1671.1672,1664.26,0.691232817484645,0.610108049998051,0.587136962221698,0.583831083089402,0.581418016307625,9.8229875,1487.446225,0.248231308611017,0.496462617222034,"LC","LC"
"289","Grassland","Midlands Mistbelt Grassland","Gs9",6972.2336,2600.4864,2225.3264,2050.0268,2035.464,2020.0288,0.372977520431903,0.319169799474303,0.294027268392155,0.291938583354407,0.289724773421246,18.1393,1693.5214,0.348767445967031,0.697534891934063,"VU","EN"
"290","IOCB","Maputaland Coastal Belt","CB1",2355.4844,1049.2892,917.1276,862.2444,848.6136,832.548,0.445466418712007,0.389358384203266,0.366058208664001,0.360271373480546,0.353450865562939,6.7731625,710.631075,0.322750034023032,0.645500068046064,"VU","VU"
"291","IOCB","Maputaland Wooded Grassland","CB2",1122.1012,501.3016,434.8344,411.364,407.9236,401.0516,0.44675257454497,0.38751798857358,0.366601515086162,0.363535481469942,0.357411256667402,3.1328125,344.660975,0.31246783373522,0.624935667470441,"VU","VU"
"292","IOCB","KwaZulu-Natal Coastal Belt Grassland","CB3",4141.8068,1125.1684,807.47,684.6244,677.9888,672.314,0.271661246970766,0.194955979115202,0.165296073201676,0.163693970467188,0.162323843787209,14.1517,417.5834,0.628870309546553,1.25774061909311,"EN","EN"
"293","IOCB","Pondoland-Ugu Sandstone Coastal Sourveld","CB4",1299.9024,708.1036,667.2452,646.3276,643.7312,641.0904,0.544735974023896,0.513304075752149,0.497212406100643,0.495215025374213,0.493183488237271,2.0941625,603.395475,0.147871194271573,0.295742388543145,"LC","VU"
"294","IOCB","Transkei Coastal Belt","CB5",1650.386,1016.9328,929.7136,903.3732,901.496,899.2332,0.616178760605095,0.56333100256546,0.547370857484249,0.546233426604443,0.54486235341308,3.6781125,833.027175,0.180843439212503,0.361686878425005,"LC","LC"
"295","IOCB","KwaZulu-Natal Coastal Belt Thornveld","CB6",1121.1792,483.28,440.6516,414.2556,412.7432,411.5112,0.431046169961055,0.393025129256768,0.369482059602961,0.368133122697959,0.36703427962274,2.242775,371.14125,0.232036810958451,0.464073621916901,"LC","VU"
"296","Nama-Karoo","Lower Gariep Broken Veld","NKb1",4671.0664,4657.1556,4647.2656,4639.002,4638.2116,4637.4332,0.997021922017636,0.994904632483923,0.993135528966148,0.992966317070552,0.992799674181468,0.616324999999989,4626.33935,0.00661696809099525,0.0132339361819903,"LC","LC"
"297","Nama-Karoo","Blouputs Karroid Thornveld","NKb2",607.488,604.1708,602.918,601.45,601.4232,601.392,0.994539480615255,0.992477217656974,0.990060709018121,0.990016592920354,0.989965233881163,0.0868374999999979,599.828925,0.00718650255854776,0.0143730051170957,"LC","LC"
"298","Nama-Karoo","Bushmanland Arid Grassland","NKb3",41251.818,41147.5544,41077.7868,40950.256,40930.486,40919.9956,0.99747250896918,0.995781247750099,0.99268972824422,0.992210476638872,0.991956175119361,7.11121249999997,40791.993775,0.00864111197335213,0.0172822239467043,"LC","LC"
"299","Nama-Karoo","Bushmanland Sandy Grassland","NKb4",2677.2,2674.3028,2674.2168,2671.6808,2670.6484,2670.3192,0.998917824592858,0.998885701479157,0.997938443149559,0.997552816375318,0.997429852084267,0.124487500000001,2668.078425,0.00232747578172533,0.00465495156345051,"LC","LC"
"300","Nama-Karoo","Kalahari Karroid Shrubland","NKb5",8634.3688,8592.3176,8582.7128,8551.6056,8549.1188,8543.5324,0.995129788757691,0.994017397079448,0.990414678603953,0.990126666815529,0.989479671055978,1.52453750000001,8516.090725,0.00887151506131481,0.0177430301226296,"LC","LC"
"301","Nama-Karoo","Bushmanland Basin Shrubland","NKb6",41250.6684,41047.6776,41035.2476,40932.062,40926.38,40909.9712,0.995079090645717,0.994777762195,0.992276333636329,0.992138590413725,0.991740807768342,4.30332500000009,40832.51135,0.00524186172228175,0.0104837234445636,"LC","LC"
"302","Nama-Karoo","Gamka Karoo","NKl1",20205.9452,20140.7108,20132.7076,20086.0432,20080.0552,20074.7364,0.99677152445212,0.996375443005755,0.994066003900674,0.993769655477438,0.993506426019605,2.06169999999997,20037.6258,0.00511824041483179,0.0102364808296635,"LC","LC"
"303","Nama-Karoo","Eastern Lower Karoo","NKl2",8321.3632,8214.252,8199.0052,8173.906,8169.664,8164.2908,0.987128166692688,0.985295918822531,0.982279682252062,0.981769910007053,0.981124198496708,1.56128750000002,8136.187625,0.00950352813621993,0.0190070562724399,"LC","LC"
